Transaction_ID,Customer_ID,Transaction_Date,Amount_Spent,Discount_Percentage,Quantity_Purchased,Shipping_Cost,Delivery_Date,Return_Date
1068,217,2026-06-29,156.56,10.96,5,46.45,2026-07-06,2026-07-12 00:00:00
1069,299,2023-07-19,237.69,0.89,5,35.63,2023-07-27,2023-07-30 00:00:00
1070,190,2025-01-10,782.72,9.71,1,5.81,2025-01-15,
1071,350,2026-03-29,838.21,1.65,11,20.38,2026-03-31,2026-04-13 00:00:00
1072,343,2025-09-01,1015.3,5.9,7,40.11,2025-09-07,2025-09-14 00:00:00
1073,198,2024-10-23,513.32,5.71,9,33.74,2024-10-29,2024-11-13 00:00:00
1074,469,2026-07-24,1266.96,-12.17,6,31.85,2026-07-30,
1075,266,2023-08-24,395.87,-9.61,12,49.16,2023-08-29,
1076,266,2025-06-02,340.75,0.58,13,18.36,2025-06-05,
1077,408,2023-11-08,201.35,-13.14,8,17.43,2023-11-12,
1078,518,2025-01-12,1227.08,2.21,4,16.24,2025-01-14,
1079,316,2024-01-28,389.76,3.47,10,25.35,2024-02-01,2024-02-08 00:00:00
1080,413,2025-12-06,1866.26,9.16,7,49.03,2025-12-12,
1081,249,2026-01-15,196.04,-8.26,6,29.28,2026-01-21,2026-01-27 00:00:00
1082,132,2024-05-17,484.04,8.74,8,15.04,2024-05-24,2024-06-07 00:00:00
1083,550,2025-07-12,1372.5,0.6,4,17.31,2025-07-18,2025-07-28 00:00:00
1084,148,2024-05-15,218.14,-7.41,1,8.89,2024-05-19,
1085,282,2023-09-20,321.56,3.93,2,16.03,2023-09-24,2023-10-06 00:00:00
1086,399,2025-02-11,869.37,-2.64,14,9.73,2025-02-15,2025-02-21 00:00:00
1087,371,2024-04-27,0.0,-3.89,1,44.41,2024-05-05,
1088,258,2025-06-08,0.0,-0.35,7,48.81,2025-06-16,2025-06-20 00:00:00
1089,266,2023-06-27,1583.95,7.54,9,10.82,2023-06-30,
1090,437,2025-04-17,725.83,18.15,4,11.88,2025-04-24,2025-05-09 00:00:00
1091,420,2026-01-18,1939.97,-5.02,9,6.43,2026-01-23,2026-01-26 00:00:00
1092,311,2026-06-04,657.31,3.61,8,24.55,2026-06-12,2026-06-15 00:00:00
1093,125,2025-04-23,933.4,7.4,8,27.99,2025-04-26,2025-05-10 00:00:00
1094,473,2023-10-20,1612.97,16.42,2,21.6,2023-10-28,2023-11-09 00:00:00
1095,108,2025-01-04,239.69,-7.33,6,36.81,2025-01-11,2025-01-25 00:00:00
1096,397,2026-03-09,0.0,11.34,4,33.75,2026-03-15,2026-03-23 00:00:00
1097,224,2025-08-27,104.21,18.36,8,22.53,2025-09-04,
1098,374,2026-06-19,622.05,4.1,1,42.31,2026-06-23,2026-06-28 00:00:00
1099,138,2024-07-06,349.61,6.31,7,14.9,2024-07-10,
1100,395,2023-04-30,1491.28,-13.38,5,41.39,2023-05-08,
1101,362,2024-12-28,1074.53,-0.18,2,14.35,2025-01-02,
1102,107,2026-04-13,0.0,6.58,6,23.47,2026-04-16,
1103,275,2024-10-06,1864.95,6.76,5,45.38,2024-10-11,2024-10-15 00:00:00
1104,315,2026-08-22,1969.33,-5.94,7,6.89,2026-08-24,2026-09-02 00:00:00
1105,426,2024-11-17,695.38,6.52,5,48.54,2024-11-19,
1106,290,2025-03-24,949.05,12.42,2,45.0,2025-03-31,
1107,404,2026-02-12,810.89,8.22,7,35.15,2026-02-15,2026-02-21 00:00:00
1108,181,2025-11-01,1948.52,-7.03,11,35.11,2025-11-09,
1109,147,2025-09-24,729.15,-2.86,14,26.81,2025-10-01,2025-10-15 00:00:00
1110,201,2026-06-01,1515.83,-10.17,1,16.09,2026-06-05,
1111,388,2024-10-19,252.42,-5.39,12,18.54,2024-10-23,
1112,508,2026-07-10,1537.53,-14.46,13,20.18,2026-07-13,
1113,121,2025-03-25,1426.79,15.44,6,20.51,2025-04-02,
1114,185,2026-07-19,857.03,19.25,10,23.09,2026-07-22,2026-08-04 00:00:00
1115,137,2024-09-24,597.63,1.09,12,25.09,2024-09-27,
1116,168,2024-03-10,1200.83,14.09,8,14.16,2024-03-17,
1117,104,2023-11-24,1164.31,19.79,10,46.68,2023-12-02,
1118,414,2024-01-22,132.73,-0.23,7,9.33,2024-01-27,2024-02-01 00:00:00
1119,302,2025-09-17,1631.26,-2.41,11,13.48,2025-09-24,2025-10-01 00:00:00
1120,420,2024-02-05,393.35,1.24,2,39.13,2024-02-11,2024-02-19 00:00:00
1121,113,2024-05-20,165.49,14.2,9,38.45,2024-05-22,
1122,116,2026-03-27,1439.39,-3.82,9,13.37,2026-04-02,
1123,118,2024-12-26,1854.67,0.52,3,25.02,2025-01-03,2025-01-13 00:00:00
1124,317,2026-03-26,1344.5,-3.72,9,28.99,2026-03-31,2026-04-13 00:00:00
1125,349,2024-10-28,856.22,-1.7,13,42.98,2024-11-02,2024-11-05 00:00:00
1126,235,2023-11-14,1200.05,-3.91,3,22.75,2023-11-21,2023-11-27 00:00:00
1127,409,2026-01-20,248.11,12.93,8,28.0,2026-01-22,2026-02-05 00:00:00
1128,262,2026-05-19,125.93,18.17,12,49.48,2026-05-21,2026-06-03 00:00:00
1129,542,2023-03-22,0.0,-9.43,2,5.24,2023-03-28,2023-04-03 00:00:00
1130,594,2025-05-28,1067.9,15.28,10,46.66,2025-05-30,2025-06-04 00:00:00
1131,598,2024-04-27,266.2,4.71,5,20.29,2024-05-01,
1132,142,2024-11-11,489.96,9.19,5,43.37,2024-11-15,2024-11-22 00:00:00
1133,438,2025-09-03,1559.62,13.72,12,17.42,2025-09-05,
1134,144,2025-11-08,1116.63,18.06,8,22.19,2025-11-15,
1135,431,2025-05-21,164.96,-1.74,5,15.89,2025-05-27,
1136,117,2023-01-03,1562.07,1.01,14,21.77,2023-01-07,
1137,328,2026-07-24,321.37,12.95,6,19.21,2026-07-26,2026-07-29 00:00:00
1138,451,2023-09-01,1232.12,18.37,11,5.24,2023-09-04,
1139,259,2026-07-17,581.65,13.86,3,15.24,2026-07-23,
1140,139,2026-09-23,1304.72,-12.1,12,39.58,2026-09-30,2026-10-13 00:00:00
1141,150,2024-11-21,1757.59,14.55,1,39.82,2024-11-27,2024-12-01 00:00:00
1142,262,2025-01-10,500.75,5.11,8,19.18,2025-01-15,
1143,438,2025-12-30,112.71,-6.35,11,38.21,2026-01-01,2026-01-08 00:00:00
1144,362,2024-05-18,1528.58,3.48,10,29.21,2024-05-24,2024-06-07 00:00:00
1145,358,2024-03-12,1549.24,-9.67,1,23.75,2024-03-18,2024-03-25 00:00:00
1146,194,2026-09-17,781.21,15.37,9,13.5,2026-09-23,2026-10-06 00:00:00
1147,268,2023-06-06,713.77,-2.49,13,18.31,2023-06-08,2023-06-20 00:00:00
1148,231,2024-12-14,1004.3,2.92,13,14.71,2024-12-21,2025-01-01 00:00:00
1149,356,2024-03-07,0.0,-8.57,9,42.44,2024-03-11,2024-03-19 00:00:00
1150,290,2026-09-30,107.08,11.57,3,31.51,2026-10-03,2026-10-08 00:00:00
1151,215,2024-01-16,1707.56,-5.57,6,10.66,2024-01-18,2024-01-21 00:00:00
1152,588,2026-08-18,974.73,13.36,6,34.84,2026-08-23,2026-08-30 00:00:00
1153,346,2024-01-12,1896.36,12.27,13,31.46,2024-01-15,
1154,301,2023-01-17,1936.81,8.88,9,34.78,2023-01-24,2023-02-07 00:00:00
1155,243,2023-08-12,1071.84,18.99,14,34.13,2023-08-15,
1156,466,2023-04-07,1408.32,-6.27,10,10.94,2023-04-11,2023-04-21 00:00:00
1157,408,2026-05-19,462.14,5.32,4,19.39,2026-05-23,2026-06-04 00:00:00
1158,421,2023-06-27,286.9,-12.8,6,28.68,2023-07-04,2023-07-13 00:00:00
1159,476,2026-06-08,1053.25,18.21,2,47.64,2026-06-15,
1160,415,2023-12-02,371.36,-9.14,12,28.6,2023-12-06,2023-12-19 00:00:00
1161,598,2026-06-13,1029.2,-1.14,14,39.94,2026-06-20,2026-06-25 00:00:00
1162,520,2026-10-24,1140.98,12.42,3,37.09,2026-10-28,
1163,257,2025-02-01,1404.29,11.51,9,10.57,2025-02-06,2025-02-20 00:00:00
1164,233,2025-09-11,590.49,14.83,9,32.39,2025-09-13,2025-09-26 00:00:00
1165,215,2025-02-07,0.0,18.66,4,12.5,2025-02-09,2025-02-19 00:00:00
1166,318,2026-05-05,1190.69,-5.48,9,33.02,2026-05-11,2026-05-14 00:00:00
1167,134,2026-07-16,1473.39,0.8,6,19.58,2026-07-19,
1168,465,2023-01-03,1392.48,-0.69,4,42.99,2023-01-05,
1169,363,2024-05-15,1171.87,-12.53,8,20.13,2024-05-23,
1170,586,2024-08-06,135.52,-9.95,12,32.91,2024-08-12,2024-08-26 00:00:00
1171,381,2023-11-24,878.82,18.42,11,44.52,2023-11-29,
1172,501,2026-06-06,1222.95,-7.65,8,49.97,2026-06-10,2026-06-23 00:00:00
1173,527,2023-04-17,1443.03,7.55,8,11.73,2023-04-20,
1174,326,2023-02-16,1988.45,-12.33,7,33.02,2023-02-18,2023-02-21 00:00:00
1175,447,2023-05-04,202.09,1.02,2,13.43,2023-05-06,
1176,576,2026-03-28,1881.52,2.23,10,30.74,2026-04-04,2026-04-09 00:00:00
1177,123,2023-04-25,1159.7,-0.9,13,5.48,2023-05-02,2023-05-06 00:00:00
1178,108,2025-07-19,1690.8,-2.39,2,20.03,2025-07-23,2025-07-26 00:00:00
1179,201,2026-06-17,595.29,13.23,2,38.09,2026-06-22,
1180,167,2023-06-23,92.15,-8.22,2,37.66,2023-06-28,
1181,274,2025-04-27,1164.88,1.68,6,38.87,2025-04-29,2025-05-02 00:00:00
1182,245,2023-08-27,1394.27,-8.68,10,8.9,2023-09-02,
1183,128,2026-01-27,727.23,11.92,13,31.71,2026-02-01,
1184,119,2025-01-29,1294.63,-7.43,10,14.13,2025-02-04,2025-02-07 00:00:00
1185,539,2024-11-20,1809.24,-8.7,12,46.68,2024-11-28,2024-12-04 00:00:00
1186,398,2025-06-03,82.85,10.23,14,11.54,2025-06-10,
1187,129,2026-01-24,995.07,-10.67,12,31.7,2026-01-29,
1188,451,2026-07-13,136.7,-6.24,13,41.49,2026-07-15,
1189,390,2024-08-07,1422.9,2.52,13,44.47,2024-08-11,2024-08-16 00:00:00
1190,193,2024-10-17,1189.09,2.63,11,8.7,2024-10-20,
1191,442,2023-03-05,1638.43,18.91,8,16.33,2023-03-13,2023-03-24 00:00:00
1192,568,2023-04-20,1514.76,-10.46,2,24.58,2023-04-28,
1193,185,2024-07-20,764.25,-5.7,12,48.57,2024-07-26,
1194,269,2023-10-17,760.11,-3.94,11,10.46,2023-10-21,2023-11-02 00:00:00
1195,198,2023-01-25,1330.03,1.56,14,27.56,2023-01-29,2023-02-06 00:00:00
1196,521,2023-11-01,65.8,11.23,3,11.2,2023-11-06,
1197,239,2023-01-26,218.15,13.51,3,41.89,2023-02-01,
1198,498,2026-08-30,1139.23,14.7,5,34.89,2026-09-04,2026-09-07 00:00:00
1199,116,2024-12-26,221.13,-1.48,14,40.15,2024-12-29,
1200,420,2023-08-13,72.1,-1.98,5,23.2,2023-08-19,
1201,527,2023-02-24,549.75,14.91,3,18.18,2023-03-02,2023-03-06 00:00:00
1202,253,2025-07-25,643.08,12.96,8,8.27,2025-08-01,2025-08-14 00:00:00
1203,119,2026-07-08,1415.17,2.44,10,31.75,2026-07-11,2026-07-25 00:00:00
1204,395,2026-03-19,1587.19,17.1,6,29.64,2026-03-27,
1205,482,2023-06-10,354.34,-12.01,13,25.43,2023-06-12,2023-06-18 00:00:00
1206,290,2023-06-04,1504.86,-10.9,1,41.33,2023-06-08,
1207,453,2023-03-07,1223.72,11.2,13,38.47,2023-03-14,2023-03-26 00:00:00
1208,231,2024-10-13,408.12,-1.42,2,11.06,2024-10-18,2024-10-31 00:00:00
1209,198,2023-06-13,790.34,4.87,3,41.8,2023-06-17,2023-06-28 00:00:00
1210,450,2024-11-11,1220.17,17.79,13,19.77,2024-11-15,2024-11-24 00:00:00
1211,123,2023-08-18,65.56,-7.21,7,37.11,2023-08-21,
1212,538,2024-11-09,1763.8,2.74,5,33.73,2024-11-11,
1213,389,2024-08-08,1838.1,11.11,12,16.06,2024-08-11,
1214,213,2026-07-08,1031.66,12.15,12,32.59,2026-07-11,2026-07-17 00:00:00
1215,304,2026-01-16,1377.0,11.65,9,34.53,2026-01-20,2026-02-02 00:00:00
1216,276,2026-07-05,53.74,1.63,12,37.33,2026-07-11,
1217,488,2023-12-15,1976.43,7.83,1,49.38,2023-12-20,2023-12-29 00:00:00
1218,261,2024-02-14,86.36,4.21,14,12.83,2024-02-18,
1219,283,2026-03-06,779.23,-8.71,3,14.36,2026-03-13,2026-03-28 00:00:00
1220,221,2026-01-23,882.78,4.89,13,13.24,2026-01-28,
1221,432,2024-12-06,0.0,17.03,12,12.21,2024-12-08,2024-12-15 00:00:00
1222,483,2024-11-23,1356.77,-7.0,8,26.88,2024-11-27,2024-12-09 00:00:00
1223,304,2026-05-05,1959.69,-10.4,10,40.13,2026-05-13,2026-05-20 00:00:00
1224,373,2025-12-01,1365.02,-12.35,13,22.31,2025-12-06,2025-12-15 00:00:00
1225,571,2025-10-17,166.26,-9.23,8,24.98,2025-10-23,2025-10-30 00:00:00
1226,179,2023-08-07,972.86,3.82,6,31.72,2023-08-15,2023-08-25 00:00:00
1227,396,2023-09-13,1288.58,-14.01,14,10.61,2023-09-17,
1228,391,2026-05-15,1748.87,15.93,10,14.32,2026-05-23,2026-06-03 00:00:00
1229,415,2023-11-15,0.0,11.12,0,32.92,2023-11-22,2023-11-26 00:00:00
1230,413,2023-08-29,708.38,-0.42,7,45.68,2023-08-31,2023-09-13 00:00:00
1231,356,2023-07-25,465.92,9.96,7,19.23,2023-07-27,2023-08-01 00:00:00
1232,516,2024-05-17,1826.86,15.82,7,10.85,2024-05-25,2024-06-02 00:00:00
1233,494,2024-09-05,692.14,-8.74,10,29.84,2024-09-07,
1234,520,2023-08-31,1435.04,-13.18,9,49.26,2023-09-03,
1235,575,2023-04-16,1001.15,-5.32,9,22.64,2023-04-21,
1236,101,2025-09-22,1401.37,13.0,11,29.99,2025-09-28,2025-10-08 00:00:00
1237,474,2024-09-10,269.94,10.98,12,8.86,2024-09-12,2024-09-24 00:00:00
1238,204,2024-12-05,358.77,-4.21,10,35.6,2024-12-12,
1239,469,2025-04-08,1684.49,2.08,4,44.33,2025-04-14,2025-04-25 00:00:00
1240,104,2023-01-08,1230.55,13.68,5,38.68,2023-01-12,
1241,462,2024-01-12,842.02,8.01,12,11.01,2024-01-14,2024-01-26 00:00:00
1242,164,2026-03-11,783.33,7.88,9,48.2,2026-03-18,
1243,274,2026-11-04,338.98,3.43,12,8.35,2026-11-09,2026-11-23 00:00:00
1244,511,2025-07-20,1112.81,15.31,10,10.86,2025-07-22,
1245,492,2026-06-01,1048.93,-10.17,10,15.27,2026-06-04,2026-06-10 00:00:00
1246,287,2026-07-07,1739.47,-5.29,5,40.76,2026-07-12,
1247,252,2024-03-02,0.0,4.85,2,30.1,2024-03-07,2024-03-13 00:00:00
1248,254,2023-10-25,613.52,0.65,2,5.67,2023-11-02,2023-11-11 00:00:00
1249,169,2026-04-17,1071.63,-13.05,6,15.34,2026-04-23,
1250,308,2026-07-09,0.0,7.33,1,9.88,2026-07-16,2026-07-20 00:00:00
1251,162,2024-08-13,1989.91,0.16,2,28.97,2024-08-18,2024-09-02 00:00:00
1252,340,2026-01-07,1024.59,10.24,8,27.07,2026-01-13,2026-01-18 00:00:00
1253,301,2026-05-06,1203.69,7.42,5,34.2,2026-05-11,
1254,393,2025-08-26,341.56,-10.72,11,34.37,2025-09-02,2025-09-08 00:00:00
1255,258,2024-10-09,1611.55,-4.47,3,34.07,2024-10-11,
1256,194,2023-04-13,1100.53,-12.34,6,39.41,2023-04-15,2023-04-19 00:00:00
1257,306,2024-06-22,1860.47,-4.41,10,27.56,2024-06-27,2024-07-02 00:00:00
1258,265,2023-10-22,1018.97,0.5,6,11.85,2023-10-28,2023-11-02 00:00:00
1259,279,2026-08-20,772.46,2.66,8,10.35,2026-08-25,2026-09-05 00:00:00
1260,303,2025-06-25,686.59,17.46,10,49.73,2025-07-02,
1261,209,2023-01-01,566.09,14.05,12,42.07,2023-01-04,2023-01-17 00:00:00
1262,268,2026-05-20,324.91,1.87,11,28.27,2026-05-22,2026-05-25 00:00:00
1263,207,2024-11-25,1282.66,5.32,12,42.95,2024-11-30,2024-12-07 00:00:00
1264,579,2023-12-23,313.56,12.18,9,27.18,2023-12-28,
1265,382,2025-10-10,1926.61,4.46,8,22.69,2025-10-16,2025-10-31 00:00:00
1266,298,2025-02-16,1399.96,13.87,13,47.82,2025-02-19,
1267,500,2023-09-20,1569.76,19.3,11,38.02,2023-09-26,2023-09-30 00:00:00
1268,427,2026-01-23,216.52,-11.22,9,33.22,2026-01-30,
1269,155,2024-12-23,649.98,18.5,12,7.35,2024-12-28,
1270,270,2023-05-28,1392.52,-2.08,7,34.06,2023-05-30,2023-06-08 00:00:00
1271,475,2023-03-19,1252.19,-4.25,8,39.42,2023-03-23,2023-03-28 00:00:00
1272,212,2025-09-16,1323.5,9.98,11,18.44,2025-09-18,
1273,255,2026-04-23,1698.52,-13.55,14,11.43,2026-04-29,2026-05-10 00:00:00
1274,285,2024-03-12,0.0,1.55,11,32.35,2024-03-15,
1275,188,2024-05-26,464.16,-12.49,9,23.18,2024-06-03,2024-06-06 00:00:00
1276,139,2025-03-14,1941.06,1.97,10,5.79,2025-03-17,2025-03-26 00:00:00
1277,318,2023-04-28,1588.93,3.5,0,41.23,2023-05-05,
1278,448,2025-03-09,848.98,-4.68,11,15.18,2025-03-13,2025-03-21 00:00:00
1279,289,2023-05-07,1042.16,12.96,6,28.56,2023-05-10,
1280,567,2024-11-13,673.07,16.92,9,11.12,2024-11-16,2024-11-28 00:00:00
1281,310,2026-02-03,803.46,2.97,9,28.04,2026-02-08,
1282,346,2025-01-10,1401.74,7.35,4,14.15,2025-01-15,2025-01-18 00:00:00
1283,169,2023-09-20,265.37,-3.67,7,30.81,2023-09-25,2023-10-03 00:00:00
1284,536,2025-03-03,1906.59,18.4,0,28.4,2025-03-10,2025-03-21 00:00:00
1285,415,2026-05-11,192.66,-2.6,7,33.6,2026-05-15,2026-05-21 00:00:00
1286,126,2025-08-06,1087.45,-6.25,2,45.19,2025-08-12,2025-08-16 00:00:00
1287,172,2025-07-06,1653.0,-12.46,14,16.71,2025-07-11,2025-07-16 00:00:00
1288,373,2023-02-07,256.68,2.71,1,40.08,2023-02-13,2023-02-19 00:00:00
1289,268,2024-12-24,472.44,-7.92,6,11.37,2024-12-27,
1290,344,2025-09-11,1597.29,-1.01,1,32.64,2025-09-13,
1291,108,2025-11-21,760.39,12.36,13,44.94,2025-11-29,2025-12-03 00:00:00
1292,592,2023-09-13,736.62,-11.68,7,23.07,2023-09-20,2023-09-30 00:00:00
1293,519,2026-03-19,1785.2,-10.69,13,43.43,2026-03-24,
1294,413,2023-12-11,1867.05,18.62,14,42.33,2023-12-14,2023-12-24 00:00:00
1295,406,2025-12-25,224.61,0.81,8,42.01,2026-01-02,
1296,390,2024-11-03,1805.73,17.25,11,14.42,2024-11-11,2024-11-24 00:00:00
1297,401,2024-09-03,224.0,-1.0,2,18.73,2024-09-11,2024-09-14 00:00:00
1298,107,2024-04-15,1064.64,-6.66,5,10.79,2024-04-22,
1299,377,2024-07-06,1533.76,12.77,11,15.08,2024-07-09,2024-07-19 00:00:00
1300,410,2024-08-19,1523.46,-8.41,14,29.16,2024-08-23,2024-09-02 00:00:00
1301,226,2024-03-16,698.64,18.27,4,36.17,2024-03-19,2024-03-29 00:00:00
1302,547,2024-09-13,1086.77,-6.56,7,20.99,2024-09-20,2024-09-30 00:00:00
1303,295,2025-01-20,1923.56,18.87,3,9.63,2025-01-26,2025-01-31 00:00:00
1304,455,2023-05-20,856.59,-10.12,8,17.89,2023-05-27,2023-06-04 00:00:00
1305,576,2026-08-18,1516.57,-2.3,11,46.03,2026-08-25,
1306,447,2024-02-06,1005.28,7.98,3,41.97,2024-02-13,
1307,598,2023-09-25,386.55,11.76,2,11.47,2023-09-27,
1308,107,2023-12-06,1493.96,-11.45,6,7.94,2023-12-13,2023-12-22 00:00:00
1309,115,2023-03-11,1528.93,5.22,7,38.72,2023-03-17,
1310,317,2026-07-03,744.7,-7.51,11,34.83,2026-07-11,2026-07-23 00:00:00
1311,256,2025-09-12,737.98,-0.38,12,44.45,2025-09-17,2025-09-22 00:00:00
1312,119,2026-11-29,1717.65,6.0,7,13.65,2026-12-06,
1313,393,2026-09-15,286.2,-2.18,9,40.57,2026-09-22,
1314,581,2026-11-25,0.0,8.98,9,44.23,2026-12-02,
1315,267,2024-06-01,0.0,1.53,9,29.05,2024-06-05,2024-06-18 00:00:00
1316,162,2023-05-19,1408.02,12.65,6,46.64,2023-05-22,2023-05-26 00:00:00
1317,251,2025-08-18,0.0,11.06,6,45.65,2025-08-20,2025-08-23 00:00:00
1318,422,2023-03-04,1141.46,-9.29,8,6.69,2023-03-11,2023-03-26 00:00:00
1319,188,2023-08-19,374.52,2.91,7,12.69,2023-08-21,2023-08-26 00:00:00
1320,477,2026-03-14,1569.42,4.1,14,44.95,2026-03-22,
1321,362,2023-07-17,692.02,-11.43,6,7.36,2023-07-25,2023-08-05 00:00:00
1322,140,2026-08-10,1110.68,-12.9,7,40.46,2026-08-13,
1323,352,2026-06-19,1584.92,1.18,11,9.85,2026-06-27,2026-07-05 00:00:00
1324,459,2025-08-30,419.86,18.98,11,27.87,2025-09-05,2025-09-12 00:00:00
1325,288,2024-01-20,0.0,-12.98,4,24.67,2024-01-26,
1326,221,2026-11-19,1002.43,8.58,3,37.49,2026-11-25,
1327,132,2025-11-29,218.5,-0.75,12,49.89,2025-12-05,2025-12-14 00:00:00
1328,301,2024-08-06,670.41,-12.3,9,44.8,2024-08-08,
1329,412,2026-04-30,0.0,12.66,3,7.54,2026-05-07,2026-05-20 00:00:00
1330,421,2023-09-03,1410.28,13.49,1,31.01,2023-09-09,
1331,480,2023-12-22,1711.93,3.78,14,29.64,2023-12-29,2024-01-05 00:00:00
1332,219,2026-10-11,724.29,7.77,12,11.84,2026-10-13,
1333,486,2023-03-28,1612.2,10.71,9,48.83,2023-04-02,2023-04-10 00:00:00
1334,555,2024-05-07,455.36,16.89,10,44.33,2024-05-12,
1335,501,2024-07-03,1417.68,-7.64,8,44.24,2024-07-05,2024-07-17 00:00:00
1336,544,2025-08-06,1573.62,17.08,4,38.37,2025-08-10,2025-08-16 00:00:00
1337,180,2024-05-14,683.98,18.75,14,22.81,2024-05-20,
1338,287,2024-02-16,1678.91,15.87,12,6.9,2024-02-20,2024-02-24 00:00:00
1339,253,2026-09-19,562.71,10.63,1,36.74,2026-09-26,2026-10-01 00:00:00
1340,134,2024-09-24,594.17,-9.71,10,31.95,2024-10-02,
1341,118,2023-02-06,1198.53,15.65,1,44.22,2023-02-08,
1342,376,2026-05-21,810.09,-14.96,13,25.78,2026-05-25,
1343,577,2024-08-27,1312.27,-5.7,13,11.55,2024-08-31,
1344,540,2026-06-11,1942.96,15.8,14,31.66,2026-06-15,2026-06-24 00:00:00
1345,533,2024-06-05,932.72,17.85,4,38.57,2024-06-12,
1346,269,2023-10-21,1223.59,-1.34,8,36.83,2023-10-27,
1347,151,2024-07-29,778.05,-8.47,13,16.49,2024-08-06,2024-08-10 00:00:00
1348,133,2024-04-20,104.12,-14.43,10,18.22,2024-04-23,2024-05-05 00:00:00
1349,558,2023-03-05,1054.95,16.81,4,37.22,2023-03-11,2023-03-23 00:00:00
1350,285,2025-04-17,158.86,-4.44,5,27.18,2025-04-20,2025-04-28 00:00:00
1351,550,2023-03-25,530.34,-9.27,7,24.58,2023-04-02,2023-04-13 00:00:00
1352,351,2026-10-05,1415.8,12.97,10,16.14,2026-10-09,
1353,390,2025-05-22,1221.76,-1.58,9,24.76,2025-05-26,
1354,302,2025-05-31,0.0,-10.67,10,43.95,2025-06-08,
1355,551,2023-03-24,1792.58,-10.76,14,21.19,2023-03-31,2023-04-08 00:00:00
1356,573,2025-06-27,911.58,10.69,10,39.57,2025-07-01,2025-07-11 00:00:00
1357,463,2025-04-16,1791.66,-9.05,11,27.08,2025-04-23,2025-05-07 00:00:00
1358,307,2024-08-24,1507.29,12.45,6,46.28,2024-08-27,
1359,189,2025-09-23,1663.51,1.98,7,12.49,2025-09-29,2025-10-03 00:00:00
1360,246,2024-05-22,1179.06,18.67,13,15.27,2024-05-27,
1361,118,2023-06-23,325.91,-2.64,8,22.28,2023-06-25,2023-06-30 00:00:00
1362,363,2023-01-08,1149.92,2.86,3,12.18,2023-01-14,
1363,365,2026-11-24,1634.27,-4.0,13,7.32,2026-11-27,
1364,573,2024-09-28,405.57,-9.47,8,21.28,2024-10-05,2024-10-10 00:00:00
1365,228,2023-10-03,853.92,4.98,5,21.9,2023-10-08,2023-10-21 00:00:00
1366,480,2023-12-23,1518.85,-8.28,12,29.8,2023-12-27,2024-01-04 00:00:00
1367,325,2024-04-03,1760.17,-8.2,4,9.59,2024-04-07,
1368,438,2023-12-12,1846.18,-12.12,13,22.1,2023-12-20,
1369,589,2025-05-29,1144.76,-4.23,7,26.63,2025-06-01,2025-06-15 00:00:00
1370,416,2023-12-30,691.83,-9.27,11,11.59,2024-01-02,2024-01-15 00:00:00
1371,249,2025-08-07,326.12,9.05,1,24.45,2025-08-10,
1372,410,2025-06-15,1159.03,9.33,1,20.81,2025-06-18,
1373,488,2024-11-15,330.63,2.08,14,10.97,2024-11-23,
1374,265,2023-10-14,147.07,15.08,8,12.37,2023-10-21,
1375,314,2025-07-23,1959.6,6.67,11,24.11,2025-07-25,
1376,451,2024-12-30,479.57,5.32,1,5.31,2025-01-05,2025-01-15 00:00:00
1377,380,2024-07-01,490.45,3.41,2,6.66,2024-07-03,
1378,416,2025-05-22,206.67,-1.46,1,45.61,2025-05-30,
1379,124,2025-11-10,1075.89,4.17,4,17.8,2025-11-14,2025-11-22 00:00:00
1380,219,2026-08-14,1665.37,1.02,13,11.56,2026-08-19,2026-08-27 00:00:00
1381,254,2024-09-23,1193.33,16.11,1,17.39,2024-09-28,2024-10-08 00:00:00
1382,173,2023-02-28,1194.6,6.31,10,31.89,2023-03-07,
1383,569,2025-10-28,1079.8,-13.34,13,24.29,2025-10-31,
1384,382,2026-06-01,1509.43,4.09,7,47.44,2026-06-05,2026-06-11 00:00:00
1385,273,2026-02-01,1514.44,10.06,13,45.08,2026-02-03,2026-02-12 00:00:00
1386,198,2026-02-15,0.0,-12.53,13,13.75,2026-02-21,
1387,278,2026-01-26,0.0,-6.7,1,42.92,2026-01-31,
1388,541,2025-09-06,0.0,3.22,9,22.36,2025-09-12,
1389,131,2026-09-29,1080.16,12.6,2,20.95,2026-10-07,2026-10-18 00:00:00
1390,395,2026-07-24,1526.33,-0.15,1,15.16,2026-07-30,2026-08-07 00:00:00
1391,357,2023-08-22,1609.14,11.78,2,10.04,2023-08-24,2023-08-27 00:00:00
1392,470,2024-06-23,1191.16,5.06,11,36.23,2024-06-30,
1393,447,2024-06-14,152.34,17.7,10,37.38,2024-06-16,2024-06-29 00:00:00
1394,418,2023-06-05,568.18,3.2,8,39.24,2023-06-09,2023-06-12 00:00:00
1395,292,2026-05-22,427.25,-9.55,14,49.39,2026-05-27,2026-06-11 00:00:00
1396,195,2024-11-12,199.33,-13.22,14,34.07,2024-11-19,
1397,359,2024-10-07,531.04,18.89,8,49.14,2024-10-15,
1398,457,2024-08-17,799.62,-12.85,13,36.08,2024-08-20,2024-08-23 00:00:00
1399,316,2025-06-05,1683.62,10.16,7,49.52,2025-06-08,
