ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,DISCOUNT_AMOUNT,LINE_TOTAL
1909,9080,4410,5,35962.92,21334.0,158480.6
1910,5079,4736,5,56588.91,24202.64,258741.91
1911,5556,4870,15,11085.39,19673.98,146606.87
1912,8369,4226,8,192848.51,0,1542788.08
1913,9527,2127,5,76291.0,33562.61,347892.39
1914,9738,517,5,46768.43,24676.16,209165.99
1915,7188,2736,6,24702.89,0,148217.34
1916,7375,3114,13,121831.35,140234.58,1443572.97
1917,9415,4096,3,103340.18,43520.25,266500.29
1918,5895,1552,10,83249.46,0,832494.6
1919,6984,1462,15,60314.07,75159.57,829551.48
1920,8285,4745,3,61602.04,16488.8,168317.32
1921,7953,4335,5,1425.84,0,7129.2
1922,5442,1401,2,40503.37,0,81006.74
1923,6894,5216,6,66445.45,1757.28,396915.42
1924,8973,976,6,96276.73,50457.94,527202.44
1925,8331,3898,2,29224.22,3559.5,54888.94
1926,5478,2171,7,10603.8,7841.32,66385.28
1927,9939,3806,9,163807.54,0,1474267.86
1928,7024,2481,10,19029.1,2311.96,187979.04
1929,8324,3183,5,61894.68,29819.45,279653.95
1930,8719,1121,13,175016.34,143334.92,2131877.5
1931,9666,1133,3,114361.29,0,343083.87
1932,5061,3531,13,105539.92,25963.18,1346055.78
1933,5995,2494,9,60662.24,78929.27,467030.89
1934,6069,2604,2,43605.11,0,87210.22
1935,9094,3127,13,20518.94,11578.07,255168.15
1936,8575,518,8,94327.02,13806.69,740809.47
1937,9960,102,7,90421.36,52382.25,580567.27
1938,6284,3232,8,184809.08,0,1478472.64
1939,8771,4115,13,139728.14,0,1816465.82
1940,9324,3967,15,33438.58,47503.14,454075.56
1941,9910,2089,6,34919.77,0,209518.62
1942,9821,1010,1,7921.91,352.22,7569.69
1943,9878,1909,14,61531.96,2415.19,859032.25
1944,6795,1623,7,87435.54,0,612048.78
1945,7252,335,13,68638.37,0,892298.81
1946,9847,4329,3,181048.16,34530.3,508614.18
1947,7997,5138,14,809.18,256.87,11071.65
1948,9533,4346,11,75612.53,30669.0,801068.83
1949,10308,2596,8,79912.27,30090.11,609208.05
1950,6737,1477,4,75727.92,25643.03,277268.65
1951,5918,3707,15,192063.11,0,2880946.65
1952,5813,4938,2,134870.97,0,269741.94
1953,7298,527,10,47502.95,0,475029.5
1954,9019,3228,5,3072.51,0,15362.55
1955,8535,5159,7,176523.58,34697.59,1200967.47
1956,5610,2011,13,135123.11,139615.51,1616984.92
1957,9320,3342,12,146557.51,0,1758690.12
1958,9772,3485,9,5469.97,0,49229.73
1959,6642,4517,14,12393.96,0,173515.44
1960,5872,831,13,55671.37,34974.95,688752.86
1961,9747,2289,6,9981.57,6225.21,53664.21
1962,7559,2659,9,70720.25,0,636482.25
1963,7142,2673,1,19221.09,0,19221.09
1964,6813,4512,10,91556.6,7756.32,907809.68
1965,7344,4586,15,54010.67,14541.24,795618.81
1966,8532,3947,1,155211.64,0,155211.64
1967,7682,2052,4,149630.07,62595.34,535924.94
1968,6831,404,9,160527.82,198486.34,1246264.04
1969,7360,1004,11,135565.31,137304.7,1353913.71
1970,9511,1892,6,62724.68,0,376348.08
1971,8584,1767,13,80677.1,0,1048802.3
1972,9032,1013,13,49815.94,15911.88,631695.34
1973,8509,201,11,41044.07,41784.61,409700.16
1974,5543,3938,12,30388.36,0,364660.32
1975,9210,2099,13,23860.94,0,310192.22
1976,6920,3950,10,117462.83,13307.01,1161321.29
1977,6415,1060,15,62663.62,0,939954.3
1978,5970,4523,5,187212.5,96378.99,839683.51
1979,5913,3775,14,89684.81,96283.19,1159304.15
1980,8799,1366,6,177318.02,0,1063908.12
1981,9539,2976,15,89453.57,0,1341803.55
1982,10111,226,4,7030.78,4155.12,23968.0
1983,7664,1997,9,187950.88,0,1691557.92
1984,6782,4327,6,196084.37,0,1176506.22
1985,8369,156,14,176197.43,0,2466764.02
1986,5855,2865,10,180831.73,13447.53,1794869.77
1987,5837,5168,5,192738.77,119556.34,844137.51
1988,9388,1893,6,182626.66,149534.36,946225.6
1989,6437,5201,3,49593.87,7946.66,140834.95
1990,9645,1691,2,154274.41,0,308548.82
1991,8702,384,15,190160.67,0,2852410.05
1992,9734,4171,1,52259.6,0,52259.6
1993,5186,2254,2,4748.37,442.84,9053.9
1994,6122,2215,15,83382.17,25299.55,1225433.0
1995,6654,3423,15,122088.42,78032.25,1753294.05
1996,5533,3961,15,183574.34,0,2753615.1
1997,10350,318,7,170677.98,0,1194745.86
1998,8097,5012,7,193171.91,0,1352203.37
1999,5419,459,3,146166.7,0,438500.1
2000,8403,1675,13,98595.81,0,1281745.53
2001,5871,3235,14,117294.11,123193.63,1518923.91
2002,9937,1267,3,106325.42,0,318976.26
2003,9659,560,14,128319.45,115316.64,1681155.66
2004,9911,311,14,199656.41,0,2795189.74
2005,8754,4875,12,114726.29,0,1376715.48
2006,8449,3568,3,175345.8,0,526037.4
2007,10444,2132,13,60474.07,49943.16,736219.75
2008,7504,3423,14,51416.55,0,719831.7
2009,8886,2417,15,4476.58,0,67148.7
2010,9002,1619,3,116133.83,13957.36,334444.13
2011,7551,376,10,92426.5,95735.94,828529.06
2012,7688,4562,15,12234.16,0,183512.4
2013,5807,866,4,46527.12,0,186108.48
2014,9389,2761,11,195322.94,93123.48,2055428.86
2015,7522,1750,15,26295.42,39909.74,354521.56
2016,6561,1807,2,105344.04,26198.77,184489.31
2017,8423,4028,3,138900.91,0,416702.73
2018,9781,1387,5,159939.7,80956.02,718742.48
2019,9171,1928,14,117536.66,0,1645513.24
2020,7296,5078,2,173782.42,51097.01,296467.83
2021,6185,974,14,23094.75,26537.49,296789.01
2022,7609,951,6,53577.4,21651.91,299812.49
2023,9239,4780,14,116918.49,83604.86,1553254.0
2024,5863,1018,13,121539.26,220411.36,1359599.02
2025,9698,1024,14,137133.14,220493.61,1699370.35
2026,8172,3491,7,87114.05,9813.7,599984.65
2027,9700,1843,5,35994.3,10882.47,169089.03
2028,9627,4932,1,104354.43,49.89,104304.54
2029,6356,2423,12,5355.67,0,64268.04
2030,9063,1375,1,68652.97,4973.36,63679.61
2031,9276,588,4,11534.47,0,46137.88
2032,6941,1460,6,167081.14,128836.91,873649.93
2033,7971,3349,3,62793.41,5491.68,182888.55
2034,5428,4668,6,20038.45,8423.3,111807.4
2035,6634,1660,13,184168.97,279336.63,2114859.98
2036,10310,5267,4,26377.38,4173.64,101335.88
2037,7084,1689,12,75916.53,0,910998.36
2038,9403,2952,10,62340.93,59719.9,563689.4
2039,5913,5284,9,40293.24,0,362639.16
2040,6745,4361,5,97686.45,0,488432.25
2041,8441,469,2,190375.07,23518.94,357231.2
2042,6003,4705,14,47873.41,0,670227.74
2043,7118,3464,15,35396.8,59487.16,471464.84
2044,10006,4492,3,111881.66,5225.66,330419.32
2045,9864,4997,15,171525.31,0,2572879.65
2046,10047,1098,1,77462.82,0,77462.82
2047,8436,996,14,49154.91,0,688168.74
2048,6132,2861,9,108223.72,0,974013.48
2049,6839,1347,15,74384.46,0,1115766.9
2050,7799,1602,15,32169.29,56802.17,425737.18
2051,9201,4767,11,34237.78,3864.67,372750.91
2052,5739,3069,7,98532.9,43637.64,646092.66
2053,9106,1940,14,12404.69,16274.42,157391.24
2054,6144,2767,8,196712.18,208257.09,1365440.35
2055,8646,1338,8,166645.02,0,1333160.16
2056,6862,1237,2,118079.31,26147.94,210010.68
2057,10177,2786,4,152692.18,66425.24,544343.48
2058,9591,5050,12,171329.09,0,2055949.08
2059,6914,1829,9,135641.42,91442.13,1129330.65
2060,9836,4482,10,91888.38,0,918883.8
2061,6662,4924,7,198317.37,0,1388221.59
2062,8721,3952,2,94868.77,0,189737.54
2063,5590,795,10,162147.3,0,1621473.0
2064,5529,3136,11,11064.9,13887.23,107826.67
2065,5970,1599,15,132206.38,25906.7,1957189.0
2066,7514,485,5,183059.0,16721.39,898573.61
2067,10482,4866,4,55776.53,18448.28,204657.84
2068,5671,4644,5,72413.23,0,362066.15
2069,7023,3194,12,143370.61,10832.92,1709614.4
2070,8977,2145,7,21506.16,18448.06,132095.06
2071,5728,4739,12,24666.08,0,295992.96
2072,8702,3264,11,49292.57,0,542218.27
2073,9105,2489,3,132199.19,0,396597.57
2074,9098,3813,11,94960.58,151799.33,892767.05
2075,8053,1198,12,54001.21,67567.38,580447.14
2076,8355,4079,11,54659.26,0,601251.86
2077,7545,5207,7,62786.02,25022.86,414479.28
2078,8858,2805,9,161461.33,0,1453151.97
2079,6315,3236,15,170293.4,125704.66,2428696.34
2080,9893,3664,12,106699.66,16199.25,1264196.67
2081,5391,3143,6,104356.59,60142.44,565997.1
2082,9319,3084,14,20674.86,0,289448.04
2083,9418,2729,3,79827.48,0,239482.44
2084,6683,4026,14,148005.41,198344.81,1873730.93
2085,8493,3317,13,15286.81,0,198728.53
2086,5273,4391,2,21850.96,0,43701.92
2087,6125,4237,6,39719.93,120.04,238199.54
2088,8301,2726,11,167981.9,224801.21,1622999.69
2089,10009,583,6,75142.22,0,450853.32
2090,10241,3308,9,63487.48,7190.62,564196.7
2091,7271,4762,3,105119.79,168.55,315190.82
2092,8227,2422,2,75307.52,21191.46,129423.58
2093,10118,2972,3,121488.79,0,364466.37
2094,7769,2312,5,135002.36,5091.52,669920.28
2095,9269,773,11,6266.58,2459.59,66472.79
2096,9792,3960,15,129626.82,52003.09,1892399.21
2097,10347,3085,3,45484.79,0,136454.37
2098,7234,1806,5,12629.38,696.24,62450.66
2099,5800,4832,7,153382.14,148046.92,925628.06
2100,8880,3629,12,136884.94,72278.65,1570340.63
2101,8756,1801,10,76568.07,0,765680.7
2102,6579,3129,13,123759.86,110674.81,1498203.37
2103,9831,5011,9,45905.05,29274.35,383871.1
2104,7019,2840,15,61672.68,72878.25,852211.95
2105,10054,5123,7,67349.66,0,471447.62
2106,8051,1855,5,76474.19,44519.51,337851.44
2107,8811,1765,14,35814.54,33938.5,467465.06
2108,6403,1928,10,74219.74,89214.64,652982.76
2109,9871,2694,3,155117.03,0,465351.09
2110,6478,3177,4,135721.92,70459.08,472428.6
2111,6585,5175,13,114472.28,187647.6,1300492.04
2112,6605,5106,5,173224.83,18938.08,847186.07
2113,7353,4474,5,42402.56,0,212012.8
2114,5873,1377,6,84346.16,51095.9,454981.06
2115,5387,1078,13,93497.49,152705.17,1062762.2
2116,5562,3302,9,77992.59,91321.84,610611.47
2117,6245,1512,14,97002.76,0,1358038.64
2118,7671,1598,2,110964.39,5401.31,216527.47
2119,7251,4587,10,106531.85,137691.66,927626.84
2120,6575,2491,10,58260.76,35889.12,546718.48
2121,9139,5118,10,129087.61,23765.36,1267110.74
2122,6912,3345,8,109831.65,49178.58,829474.62
2123,8930,2495,5,138607.55,57952.4,635085.35
2124,8424,1648,15,70793.73,118790.7,943115.25
2125,9991,4419,14,46976.51,18015.71,639655.43
2126,8051,5223,7,154808.32,145586.51,938071.73
2127,7296,3632,11,129242.54,153717.53,1267950.41
2128,9120,1426,14,131123.23,145679.42,1690045.8
2129,9785,2386,15,115274.94,0,1729124.1
2130,7465,3472,11,168834.16,0,1857175.76
2131,8006,3260,5,11283.61,7852.05,48566.0
2132,9869,3189,7,199983.91,0,1399887.37
2133,10252,789,12,135959.23,0,1631510.76
2134,5100,4451,3,8046.53,0,24139.59
2135,5028,2128,11,144811.8,107769.19,1485160.61
2136,6453,4601,14,45874.32,0,642240.48
2137,7494,3164,4,53746.18,19343.14,195641.58
2138,8452,443,5,82295.08,19307.53,392167.87
2139,10300,3922,10,121543.27,81741.79,1133690.91
2140,8479,2980,10,116768.87,0,1167688.7
2141,8477,652,9,115935.05,0,1043415.45
2142,5620,2801,11,160402.86,155882.35,1608549.11
2143,10238,895,11,120751.62,102866.32,1225401.5
2144,9234,4141,4,178878.73,59498.31,656016.61
2145,7290,2902,3,114875.07,0,344625.21
2146,5040,3064,6,32069.67,27662.99,164755.03
2147,7940,4830,1,103077.09,0,103077.09
2148,10207,3820,8,143140.93,58298.15,1086829.29
2149,9384,361,2,138610.55,30931.1,246290.0
2150,9447,3335,15,87317.96,71840.52,1237928.88
2151,9789,5288,9,19840.73,12704.39,165862.18
2152,5823,1546,9,95796.26,0,862166.34
2153,10430,3690,2,83251.11,1304.39,165197.83
2154,10127,434,15,187834.88,0,2817523.2
2155,6745,4099,1,178432.03,2688.07,175743.96
2156,7676,284,5,116069.94,0,580349.7
2157,7270,1387,12,72512.05,18421.05,851723.55
2158,5451,2061,14,59224.74,0,829146.36
2159,6936,3818,12,8206.35,0,98476.2
2160,7634,2724,2,140571.14,0,281142.28
2161,8593,3225,4,92548.28,0,370193.12
2162,8118,5094,3,44617.59,0,133852.77
2163,9473,3530,14,57523.49,31998.98,773329.88
2164,6028,1924,1,116610.69,4559.89,112050.8
2165,8194,204,12,22052.29,24655.22,239972.26
2166,9053,1905,12,88726.48,0,1064717.76
2167,5642,3387,10,74290.31,65313.57,677589.53
2168,8019,237,14,154938.7,0,2169141.8
2169,7826,4852,1,86877.3,0,86877.3
2170,9002,4511,2,52641.73,3494.8,101788.66
2171,5043,237,4,5562.78,1359.27,20891.85
2172,5817,2548,6,105112.38,89388.67,541285.61
2173,9908,1351,13,120957.87,118986.68,1453465.63
2174,6085,1373,15,60031.11,89999.21,810467.44
2175,9003,750,1,183774.67,0,183774.67
2176,9992,604,3,147727.5,55485.8,387696.7
2177,7796,2771,15,77622.59,0,1164338.85
2178,9539,2326,14,194762.34,0,2726672.76
2179,9247,2695,8,63501.71,20978.73,487034.95
2180,5413,4574,11,161940.72,202758.63,1578589.29
2181,9694,2660,1,73181.68,4889.55,68292.13
2182,5602,1019,9,199570.64,0,1796135.76
2183,5666,344,7,55117.44,0,385822.08
2184,9641,606,11,117024.72,43101.54,1244170.38
2185,6663,2608,1,30669.67,0,30669.67
2186,7305,4448,4,187858.49,0,751433.96
2187,8858,2736,7,92040.63,32253.44,612030.97
2188,5168,3794,7,88953.92,36432.02,586245.42
2189,8180,466,11,29752.05,0,327272.55
2190,7932,5029,13,129216.66,15571.31,1664245.27
2191,6075,2918,9,75310.19,33784.57,644007.14
2192,5917,2722,4,66381.72,0,265526.88
2193,9962,2947,1,16383.97,2083.78,14300.19
2194,5596,3430,9,1534.28,108.76,13699.76
2195,5960,4479,2,52405.19,6346.89,98463.49
2196,5933,2661,9,176133.43,63860.96,1521339.91
2197,6120,1442,11,16887.77,0,185765.47
2198,5812,1140,7,12168.62,2728.14,82452.2
2199,7784,2180,6,193344.96,86574.88,1073494.88
2200,6539,2279,7,189554.52,43289.83,1283591.81
2201,6900,2776,14,193381.42,0,2707339.88
2202,9055,4846,8,21606.76,0,172854.08
2203,5080,996,7,134461.27,132420.63,808808.26
2204,7363,5001,14,66224.49,68256.84,858886.02
2205,5120,3561,13,88938.18,0,1156196.34
2206,6841,1417,8,160919.0,191131.4,1096220.6
2207,9221,3482,12,129237.75,36136.12,1514716.88
2208,6364,765,9,38005.13,19696.97,322349.2
2209,7758,3732,2,176812.83,2744.53,350881.13
2210,5491,1493,13,67087.9,0,872142.7
2211,5116,845,13,128128.96,24954.9,1640721.58
2212,5585,4079,14,83339.95,0,1166759.3
2213,7287,4528,8,81225.18,67758.32,582043.12
2214,7726,5272,5,22910.47,496.97,114055.38
2215,6895,1475,3,78339.61,0,235018.83
2216,7436,1253,10,165924.92,217012.37,1442236.83
2217,9355,3866,5,91262.6,0,456313.0
2218,7003,4610,12,1156.47,125.19,13752.45
2219,9194,3400,5,196338.32,66311.9,915379.7
2220,7509,2575,8,195492.69,78125.23,1485816.29
2221,6695,1787,10,106388.31,19059.35,1044823.75
2222,5861,437,2,154398.32,16478.88,292317.76
2223,8736,1741,7,8258.36,3168.8,54639.72
2224,6534,4510,5,52979.02,21061.84,243833.26
2225,9143,3540,14,81971.13,163713.63,983882.19
2226,6721,3971,10,179401.19,219213.32,1574798.58
2227,5579,2360,3,173271.68,17463.49,502351.55
2228,10123,1048,13,127172.47,143668.87,1509573.24
2229,7653,2426,3,103689.17,9774.85,301292.66
2230,5004,4194,11,35866.57,0,394532.27
2231,9685,4660,11,76741.03,53824.54,790326.79
2232,8917,1591,13,1244.39,2096.12,14080.95
2233,6884,549,3,199731.92,23817.16,575378.6
2234,8029,686,7,104627.38,38127.17,694264.49
2235,8090,4614,14,166510.74,76861.47,2254288.89
2236,7929,4535,14,163039.5,0,2282553.0
2237,10151,3051,15,166199.06,94670.54,2398315.36
2238,7217,945,3,36808.83,12381.25,98045.24
2239,5157,3460,1,51334.79,2533.89,48800.9
2240,5326,4586,14,108977.25,171818.21,1353863.29
2241,7522,3615,4,6105.6,2204.6,22217.8
2242,10079,3289,2,98475.56,1380.23,195570.89
2243,10302,1018,11,177748.87,46153.76,1909083.81
2244,9326,2238,12,199405.91,112152.39,2280718.53
2245,6862,4034,7,97248.79,62218.55,618522.98
2246,9342,2554,10,92008.59,0,920085.9
2247,7497,2527,8,145255.43,16635.84,1145407.6
2248,8206,3664,12,142822.82,0,1713873.84
2249,9233,2374,2,122170.41,35525.41,208815.41
2250,7345,4476,12,191369.22,0,2296430.64
2251,8693,2420,14,5197.25,3588.95,69172.55
2252,7245,4418,14,142857.51,159618.12,1840387.02
2253,5609,3283,1,135988.03,15648.38,120339.65
2254,5654,3710,13,43354.73,0,563611.49
2255,9928,1127,4,131291.56,0,525166.24
2256,9826,4011,15,45492.37,0,682385.55
2257,5319,4716,14,56759.68,114473.12,680162.4
2258,9184,242,4,8754.4,1273.31,33744.29
2259,5673,4125,5,63944.49,0,319722.45
2260,7489,5053,7,45213.94,0,316497.58
2261,5680,1833,10,74767.88,16579.63,731099.17
2262,10166,813,4,167252.02,5549.48,663458.6
2263,10397,4393,10,82657.51,4340.68,822234.42
2264,5390,965,10,197070.92,0,1970709.2
2265,9266,3007,3,76025.74,32181.66,195895.56
2266,6898,3874,2,40351.56,0,80703.12
2267,7231,2531,4,13524.77,5327.93,48771.15
2268,5862,2071,3,187184.29,0,561552.87
2269,7258,616,13,179863.8,238279.14,2099950.26
2270,8674,4342,4,17389.6,7884.73,61673.67
2271,9516,2463,2,63698.38,4398.9,122997.86
2272,9274,173,13,37781.6,9394.91,481765.89
2273,7242,3652,3,94110.45,567.61,281763.74
2274,6562,3045,5,75264.89,0,376324.45
2275,10267,4517,5,195201.73,0,976008.65
2276,10391,1724,11,59794.59,63136.91,594603.58
2277,6705,437,13,38824.72,17195.21,487526.15
2278,5050,4535,11,171690.12,276187.73,1612403.59
2279,10037,5276,11,104195.5,0,1146150.5
2280,5165,3861,8,192409.08,0,1539272.64
2281,8052,640,14,15682.25,21468.44,198083.06
2282,7349,1485,4,143322.13,0,573288.52
2283,10355,1549,2,36321.82,0,72643.64
2284,7402,4767,13,49593.05,67677.64,577032.01
2285,9166,115,10,84299.45,0,842994.5
2286,5030,4998,9,110955.71,6318.86,992282.53
2287,8684,3125,10,138523.49,0,1385234.9
2288,10004,4940,13,193340.84,64337.31,2449093.61
2289,5710,3717,1,17048.78,2498.53,14550.25
2290,8992,2100,12,133532.47,24517.33,1577872.31
2291,8886,4646,4,9742.85,0,38971.4
2292,7933,119,13,170872.01,0,2221336.13
2293,8342,2420,6,61858.61,7961.49,363190.17
2294,10296,903,5,179383.75,125950.33,770968.42
2295,7684,4282,10,107263.5,0,1072635.0
2296,5991,4878,6,100368.67,4831.93,597380.09
2297,6195,3900,5,181793.1,0,908965.5
2298,9822,1494,4,29697.26,13123.18,105665.86
2299,7018,3706,3,94795.96,0,284387.88
2300,6031,4341,9,136420.96,0,1227788.64
2301,6234,3434,11,23547.74,0,259025.14
2302,6318,1005,3,190470.92,81142.23,490270.53
2303,8617,2622,10,101360.87,12465.64,1001143.06
2304,10443,4597,9,49143.43,22214.64,420076.23
2305,9712,1792,12,64734.76,0,776817.12
2306,8678,4005,2,8773.76,0,17547.52
2307,5094,135,12,165097.64,225000.57,1756171.11
2308,7392,3787,8,52920.91,0,423367.28
2309,10474,1217,4,8484.68,0,33938.72
2310,5515,3084,1,68519.95,0,68519.95
2311,10212,3507,12,23461.4,0,281536.8
2312,10150,2661,5,20252.22,0,101261.1
2313,6675,256,1,161551.32,3147.88,158403.44
2314,7765,4558,15,4334.25,926.42,64087.33
2315,5246,211,1,151607.34,9969.57,141637.77
2316,6342,4005,11,57689.95,0,634589.45
2317,9242,232,14,37391.65,68721.66,454761.44
2318,8984,854,2,60867.93,4.4,121731.46
2319,7865,5278,7,96911.2,0,678378.4
2320,8136,1249,3,184096.04,0,552288.12
2321,8123,3710,12,136714.99,135399.57,1505180.31
2322,5869,2754,10,2720.8,0,27208.0
2323,5608,689,3,190589.2,0,571767.6
2324,8556,4147,12,14480.88,0,173770.56
2325,6895,3153,13,6112.71,3436.16,76029.07
2326,6369,2367,10,157774.17,188910.25,1388831.45
2327,8396,5197,10,143819.58,107684.07,1330511.73
2328,6452,730,4,148831.21,73218.66,522106.18
2329,6360,850,6,25137.92,13733.83,137093.69
2330,5457,5255,9,36456.41,3648.49,324459.2
2331,10089,2950,10,50950.89,10051.38,499457.52
2332,7688,2537,6,117461.13,67424.36,637342.42
2333,8662,3465,12,157704.22,0,1892450.64
2334,10371,2625,1,96611.12,6919.31,89691.81
2335,10487,2186,14,163092.3,234156.4,2049135.8
2336,5908,937,4,81671.65,40754.15,285932.45
2337,8485,741,5,108510.73,47985.37,494568.28
2338,9411,873,6,33729.83,0,202378.98
2339,6968,1564,13,102671.15,68196.33,1266528.62
2340,8299,2468,13,62080.69,0,807048.97
2341,8851,3400,12,70614.06,0,847368.72
2342,6041,3502,14,178184.83,0,2494587.62
2343,7813,5200,15,96552.73,0,1448290.95
2344,8348,5142,4,162313.25,34665.44,614587.56
2345,5672,1720,10,3506.54,2169.73,32895.67
2346,6883,1680,6,119286.52,19085.74,696633.38
2347,6480,3512,10,97056.54,14917.08,955648.32
2348,5020,4633,9,10418.2,0,93763.8
2349,8763,408,3,33601.24,3310.73,97492.99
2350,9606,1685,6,183378.42,0,1100270.52
2351,5165,2150,3,13194.11,5653.17,33929.16
2352,9873,4382,11,179264.4,78348.65,1893559.75
2353,9872,4933,9,174683.9,115962.48,1456192.62
2354,8189,2895,12,199352.7,276409.04,2115823.36
2355,7718,2275,13,164596.61,0,2139755.93
2356,7313,1041,4,97392.54,0,389570.16
2357,9269,4194,10,70871.07,0,708710.7
2358,10289,3559,13,69246.28,0,900201.64
2359,5947,5197,13,167431.48,149398.15,2027211.09
2360,5615,2427,8,137753.86,152577.15,949453.73
2361,6019,648,3,108017.73,20558.07,303495.12
2362,8233,3642,12,118073.37,137222.18,1279658.26
2363,6640,1872,14,136984.88,179467.24,1738321.08
2364,6416,156,4,109099.79,0,436399.16
2365,9013,1858,10,88172.77,0,881727.7
2366,10256,1237,6,53106.83,0,318640.98
2367,5950,2971,1,115224.16,12126.56,103097.6
2368,8890,4188,14,9750.78,0,136510.92
2369,9702,3003,4,165200.79,0,660803.16
2370,8880,2419,14,154796.79,226282.44,1940872.62
2371,6035,3630,2,106392.34,12719.49,200065.19
2372,6984,1681,12,82069.42,114493.46,870339.58
2373,8380,4327,14,72444.19,52450.13,961768.53
2374,5797,1114,11,145189.31,0,1597082.41
2375,9068,4523,7,36695.84,0,256870.88
2376,7888,2058,11,182468.31,207433.7,1799717.71
2377,8401,4069,1,121058.14,11496.83,109561.31
2378,6534,4970,11,142608.77,221129.55,1347566.92
2379,7675,4933,9,102349.01,49299.12,871841.97
2380,8059,4057,1,19902.25,2184.68,17717.57
2381,6621,3329,15,139814.99,0,2097224.85
2382,5440,4347,1,167478.39,7668.49,159809.9
2383,9063,4504,8,136757.45,143172.67,950886.93
2384,6625,1413,15,157814.31,0,2367214.65
2385,7932,2172,7,24710.47,0,172973.29
2386,6215,915,3,154880.07,64820.07,399820.14
2387,5011,2331,1,60198.53,3606.42,56592.11
2388,9300,1818,12,172150.42,152635.26,1913169.78
2389,7879,3582,11,87610.62,36565.48,927151.34
2390,10026,1315,10,199037.42,0,1990374.2
2391,10455,3158,12,129182.7,155663.69,1394528.71
2392,8046,527,8,72453.07,0,579624.56
2393,6025,213,5,145369.17,42445.8,684400.05
2394,8124,3298,13,61479.03,0,799227.39
2395,9187,4839,1,139348.38,0,139348.38
2396,9055,3940,7,158316.74,156519.36,951697.82
2397,7071,420,14,194200.6,0,2718808.4
2398,9766,1781,3,111152.87,21230.62,312227.99
2399,7431,3671,1,13097.62,1825.42,11272.2
2400,6787,2638,1,5046.99,245.88,4801.11
2401,5509,1612,9,187106.83,0,1683961.47
