COUPON_UPC,PRODUCT_ID,CAMPAIGN
63633460,268443,4
11895480,540490,29
38877614,402068,21
49357631,992319,18
86727958,423647,30
64671679,777705,20
30356719,332342,8
61258264,202884,23
69570966,307962,8
43429374,984552,12
12806452,290024,13
50409145,112134,2
54217640,952774,24
95379652,118444,28
24405241,769066,22
70736983,160431,25
93829089,498893,25
96903217,409810,22
43234796,646204,20
80967618,551091,3
54167621,277357,17
37118813,341000,12
73927049,448817,29
21232943,310359,28
78765294,281959,2
85390257,541560,27
72689359,799457,27
57289925,335886,3
20765249,989960,26
41500730,157280,28
91773115,384728,1
95615119,819511,21
29449101,532472,12
55473495,695778,3
58791231,427434,28
86184697,172881,29
40379435,989337,10
58249680,522976,24
23556040,344483,18
10336899,775766,20
53702951,185974,26
75844827,641279,14
35940338,699842,1
80161969,330360,15
66686566,997977,2
92582982,639631,8
99080543,780306,27
95661343,621190,20
56548394,297640,25
33496148,724159,4
66306672,979565,29
86339009,267061,8
57276022,425711,7
19506826,386760,24
69453926,629301,4
81839517,661292,11
12807637,826574,30
43538538,478184,17
14669256,766965,3
72408758,572653,28
64286168,605431,19
33083949,557888,23
95727737,710038,19
59227791,895313,10
78736144,677358,16
22634672,541149,19
89403448,318095,1
38838787,649275,29
42743880,654494,29
63565838,881166,14
21165351,884897,18
95628605,619714,3
21671675,499217,29
89556236,173806,3
45418033,876339,21
48384383,253855,9
43454406,388492,28
29036385,839857,9
10399033,477747,21
92566792,104669,3
87904443,224116,19
77084781,318728,3
36388513,187097,30
47568647,485373,13
92646904,164995,1
63084638,341469,28
39984462,226995,13
51552944,888495,22
85480805,243790,29
29525410,729294,13
63716653,395435,3
54901633,537474,28
14666424,503132,16
68843448,769044,27
80444445,708655,1
68435605,559228,17
39362318,756542,6
64657899,227538,26
96570192,291252,15
68506579,887390,20
50836222,792478,2
86494460,883675,22
47833595,777705,12
16613329,263013,7
18795414,553700,15
89267170,798821,2
40899495,453911,3
51485688,199962,22
77114842,850519,25
44466924,551821,12
43735755,273496,13
72109751,437186,27
75258688,190786,17
41777496,963220,2
52325625,287533,16
81569730,555036,16
88439210,184730,8
35413218,130556,26
69990326,631493,27
84494807,487479,11
33366120,270856,14
31012434,651274,15
65954919,392525,22
65683691,832206,14
12493091,839413,8
92696931,606652,24
48135818,699577,21
66972073,814743,19
75596921,273815,22
38274773,833722,18
57037338,588734,12
31352095,175000,28
40885192,800388,5
90656989,421424,2
55075283,322461,3
14451952,872461,5
56729109,494142,9
87166750,892527,16
57001706,470331,30
37074144,145053,8
42778758,149109,30
88435236,202188,4
41267103,650056,16
34939614,689396,21
57416396,552367,6
43469363,580784,20
25249108,666521,30
46021312,579333,28
52327581,450049,7
40383783,283557,2
65729530,275914,12
54743452,853523,21
67780018,114626,1
15937717,600770,17
95597361,330399,26
10739954,526731,22
13684503,437778,18
74594881,681916,4
80240382,660443,5
35482953,741691,18
35120595,298997,6
70062158,585696,18
25563262,430863,8
29135404,812014,15
57225549,656691,18
61193507,354990,22
75092036,424439,25
30508655,108313,8
53932812,981083,19
63617887,415528,8
78881406,494108,14
22053146,697442,21
83161664,700493,29
53713903,120158,22
36541131,825776,5
25752128,321613,2
18727419,783185,14
81110787,157386,5
41963250,609049,8
98540105,724985,15
28450047,822011,22
75685557,698797,5
49238129,157902,30
56272313,837385,28
57517794,477581,25
35873959,196794,24
94317883,317856,10
87654226,607044,16
19075524,611089,23
68634845,320104,30
46880331,263607,7
25817261,197045,27
37643017,585878,14
26271953,192553,15
19042357,902320,11
94154813,602889,16
60340189,178126,21
45043823,213512,24
52786126,572347,25
92202975,124224,21
69304056,730645,26
96315016,256873,28
24974127,291455,9
26062223,456131,21
72727195,282842,25
45114050,577856,4
87301153,808613,14
23049665,925515,9
25922536,962360,21
85149877,263679,28
45223806,942618,5
55281988,800063,12
18575642,381477,28
27935839,237361,12
81488525,806027,7
84327374,989337,19
18483677,938396,15
64577423,844313,10
97637792,374069,6
22200572,969284,17
40457555,519561,23
40162530,873014,6
58098620,652147,17
85810841,362590,19
88075775,606869,14
38926419,819249,17
88228748,228606,2
23870688,765249,21
92814521,466487,23
48445649,207466,21
79378764,840406,17
77070550,104855,17
31799425,564141,12
22276759,383098,15
29417834,812146,5
25239376,146563,5
99056643,120394,7
79817426,707599,16
58931275,267641,20
91206903,981299,26
24821905,993336,26
88798366,416230,1
23578171,626581,14
41565419,285797,17
14880198,911843,8
38697082,759208,18
21931940,823971,18
40015416,522070,11
89198222,346278,6
91936204,855955,3
34198057,937502,12
33264401,949902,15
55020362,453033,2
74516296,557099,7
81545306,380304,24
57874135,561094,7
91036563,701666,10
46887260,424621,26
46950320,184992,1
65555817,788047,13
95884127,654718,5
69518305,449205,5
93363808,493166,24
15159508,567171,24
72022091,423022,28
29413190,224527,28
72828715,193412,17
55631392,160431,10
73929890,629234,19
94264208,702538,7
58521288,507688,7
91582481,608812,30
29104845,831199,3
62134349,366994,3
31613000,830762,29
76858550,153079,8
53716367,885442,28
24036909,236191,13
43502127,159870,4
36340737,217336,16
75712437,867728,3
38150822,305431,10
41406113,993757,2
59276071,722065,8
95995182,331528,28
93312275,957714,27
91124137,528596,12
10318319,395264,10
47970531,505007,26
47201790,811145,21
97633861,399112,30
86795107,819595,15
51805011,820546,26
83140264,403215,8
66721064,827184,30
42645492,374348,5
17503504,582053,24
39424705,437426,21
74192183,684055,3
15407376,497423,28
90399742,493943,14
61343068,540179,12
45944313,658195,24
73649690,906362,20
34204162,618023,23
98864445,173806,14
98240416,493497,6
89634470,396025,4
55134503,675826,25
76648631,300429,4
77011795,502353,8
71702835,442123,21
42251776,852360,5
93638841,497930,3
15418914,997037,12
75362256,679402,2
79216602,230613,17
86423291,276722,15
95303738,846521,4
70450675,110281,16
95785481,346658,9
54309303,523315,3
99215056,821102,6
77689543,381477,11
55618536,169237,16
64905784,283536,4
80792195,523467,14
18682416,592258,10
25325927,574608,21
90890840,446512,18
69503574,506129,30
58850099,749059,12
18558640,464489,5
62098134,842670,28
74936220,418275,6
93455318,216973,18
97825779,205453,5
95585755,914713,11
28624504,798572,22
91067600,229475,27
50053619,860831,19
57039539,691495,1
76023291,323166,9
19235018,549610,4
64339892,340777,14
60780561,395786,17
59688301,758606,25
71810333,660532,17
92603648,811620,12
43555693,449526,6
90868877,870594,2
56920133,789796,29
57508870,237072,26
92370299,176641,23
21697173,139625,19
17278003,176563,8
58105336,818228,14
54320340,514259,20
31952862,302789,4
87160824,394041,29
87779822,539259,13
72334301,560933,4
89748445,183987,7
90962591,996119,27
26121839,801178,15
12531664,614141,4
92675608,275914,11
15755925,111922,30
26826810,667815,27
14472377,707162,30
39504536,381722,22
38805229,734012,4
92655015,695391,7
72877237,240402,16
18156377,835334,11
76281603,486655,11
99261347,985542,25
87957928,224676,4
46199282,515140,2
21229300,464031,17
69823629,897679,10
54332326,392234,30
77144855,821931,22
62282708,587659,14
93349804,516904,26
74681820,605086,18
42306109,846930,6
29699265,851786,2
30023759,877432,8
44545293,651436,19
20789265,658618,20
95148059,429402,22
80198596,396676,29
38080147,991321,11
89624987,390568,1
52492512,625510,25
84996646,486401,10
50519268,270396,19
28571239,229597,23
41774254,707111,15
26022336,401778,21
47644211,427434,5
30989928,269454,16
86815727,275195,7
10063164,816947,4
58149480,569789,12
65227198,875628,26
46241254,202969,6
85995709,959069,24
26324429,521754,20
93671091,431338,23
37067094,901910,20
19193523,298085,16
11938912,812616,30
57968892,940623,16
95085787,638737,11
93688076,650385,14
31238887,194891,30
71880160,563254,10
40819301,932042,29
23952567,549366,30
23037214,123311,10
62429198,744973,20
61509030,743008,12
84171753,761221,23
25588349,291450,8
57050341,948494,12
86153403,747295,20
58181231,742871,3
20152348,214670,24
36451468,338096,7
40363465,332111,3
14511074,564239,10
75168292,891273,20
72150260,901158,25
96231598,242923,5
32714029,606152,26
68375526,398766,20
83671462,785316,26
86373728,788566,1
18002272,681384,9
90880239,305873,4
49453316,954197,12
50614701,328510,26
74669167,851341,6
54171037,460633,22
41978557,997078,2
97191155,317471,13
87317271,959567,19
78813246,218908,10
16566324,134952,28
53728922,229770,16
29505330,147912,11
85140267,747074,25
57302012,837686,30
74039304,833983,20
71787878,673279,3
61195144,206181,28
58046627,790982,19
55476996,513672,11
33334494,305539,4
50974227,502198,1
20917796,248709,13
23227414,139527,20
90398328,341574,7
33374003,352359,12
95073530,417010,6
60942437,983531,26
79767510,594326,1
80288015,719506,11
65005252,248125,5
85342446,491242,17
38926583,388204,5
19332219,516904,3
49450478,251399,23
67128162,247806,11
70963196,524750,20
68094003,213605,13
30415577,653921,6
12473552,277310,24
75046469,872597,2
19974968,359530,4
12353621,862301,4
30695971,998117,23
59303666,979648,12
95861247,879241,4
73546389,480060,20
65853149,631054,26
76911299,309166,21
65973908,451474,29
37141466,844623,10
88042984,415402,2
55656228,179730,22
49650798,953793,2
80729482,365848,19
47194188,254280,21
97430542,965747,15
67112671,564305,14
49916802,527689,19
43078753,720141,16
24988105,341920,18
61934096,806926,6
27848626,236112,11
90782053,210087,27
49495893,201262,25
45774563,520883,4
98557142,177243,25
73923661,507141,14
81062023,194836,27
28958421,976811,11
65670673,164402,16
31057063,697845,8
53018031,249772,27
19706444,972740,15
71511873,161245,6
72969119,728963,10
61275376,304426,2
78936045,429815,8
62229584,905975,8
71872692,207838,11
54991277,794327,4
25436677,234169,23
79815484,521092,29
92702112,749250,27
27834609,254402,19
39643309,684470,7
60896315,810691,14
34439558,633349,12
87667011,305570,26
88570237,242256,18
30616399,931038,26
27755205,103767,29
89440072,191888,30
15790260,139813,30
14054919,829703,4
76297824,952870,3
41283540,779536,10
14228944,918474,27
37203388,276327,23
35318394,792478,28
75878076,382716,9
74301324,370721,1
86173880,870598,18
55241387,557099,19
43911205,307538,21
20117966,215710,7
91472191,108669,27
32687515,506214,28
94424835,444742,14
58570136,501139,5
65442964,738820,16
48942670,674965,6
54637795,912701,25
58771802,921279,28
26075093,237008,11
44004963,134415,18
67754367,873794,18
68772935,904290,8
94249851,349686,8
77382868,168922,29
54616810,845045,15
75021825,796838,13
60118307,525554,13
94875047,906106,19
15818738,284162,21
51801306,662907,19
84183709,788566,17
64224113,497063,17
10835898,903281,19
87115158,631753,2
24593116,685948,2
69138343,805579,16
50428520,290377,11
11949952,428359,9
95063578,369427,5
15775023,464860,1
90972821,137693,21
39307639,580784,12
16156092,769382,7
33307605,553891,14
25461723,252365,15
56299724,522976,13
24515357,924695,29
58199684,655891,22
93752217,114356,7
68257871,670121,18
55610866,474853,12
84088933,969524,23
35608239,544219,25
58764530,182362,12
41370315,851779,17
96227946,808539,7
14135467,145909,26
21045598,547202,19
14098352,928259,20
85715808,556007,9
94230589,769550,1
11124683,128687,26
67784985,818614,24
58235719,156889,13
52860974,554001,22
38844958,302255,2
36605182,890737,28
17707030,282842,22
20521959,447947,25
26293360,524087,4
95561683,445422,19
43805443,672126,8
64721699,315641,13
27443571,916653,20
57062845,994273,5
13822467,276327,11
78536033,677599,18
98790770,458424,4
51127292,235535,10
32494520,582368,12
36414521,917576,19
46723008,276132,17
77080033,598447,17
21686727,817098,19
95737979,558992,28
78266691,269222,13
59837141,879403,9
72532323,699166,20
50357698,836841,25
14574221,254054,9
75670376,323166,5
59509733,166077,18
35439795,171660,19
37311909,374806,14
29672213,581509,10
98041626,163176,15
48685493,323944,12
22884602,541960,27
13706048,624013,3
93067398,245158,24
58144285,189271,3
10134582,781880,24
61295536,894938,1
16252512,689893,1
11324214,915295,12
85820050,115432,10
34974749,447805,11
72306127,792664,28
42223674,917226,14
87637943,417612,1
32657357,930783,26
10614119,968798,9
66252992,499545,21
94133208,247806,11
12443382,335884,20
99115417,469673,29
87004447,537243,6
97829779,899121,17
73027459,134091,10
60100414,133214,20
97610692,776083,5
69674738,648064,7
80584397,387245,25
96613104,603739,9
70387952,715657,25
73401454,604866,12
47591335,416889,15
65865018,772422,3
35054118,467945,4
22639737,869234,18
57412583,301474,16
51640211,880677,14
31311893,262763,16
49164137,276629,17
32354574,327730,1
64303908,207506,20
51940305,439333,20
97282764,250242,23
98927522,364833,13
50860758,979295,3
50128679,961174,27
98309416,143420,18
58997700,903612,18
97164508,618072,11
21120530,650385,10
89327399,799860,3
37511539,183532,7
85925684,151366,25
88556547,347611,14
55919893,553409,11
50248112,783972,14
20571166,177270,12
56916869,169191,11
94604674,177856,15
74661854,802635,29
69748637,259803,21
79430501,391142,1
40397000,792328,3
21946691,278156,3
48582242,302801,12
30831809,575728,20
85152161,514686,30
94391930,509564,13
67254872,745617,10
10574730,293660,17
56882172,493609,25
51323523,817087,21
53354792,788477,8
95785284,970321,5
43981491,317566,9
19250898,766665,17
75545861,466530,1
14439674,263540,17
36697554,585847,30
24770200,879773,26
16101331,848461,14
71541812,862719,21
34887228,237508,1
80330244,130556,20
24584402,426680,21
17900993,150789,16
84086877,192653,2
83362351,465672,4
49615572,525324,12
54186677,491370,19
38527577,159706,25
88458139,469346,17
28076295,937537,28
29547606,798821,10
88370786,971067,7
81477201,544333,21
89436572,839622,7
85919823,759149,9
35816847,510318,9
58609319,237234,5
31176848,786957,7
25229708,504881,18
48520388,265589,17
46499385,150226,16
33702124,654531,13
94884318,992514,18
45477718,670574,13
33435297,982555,2
85843189,148106,24
18962009,280282,3
13586940,739117,23
16453764,290024,4
29651878,135512,18
49000524,536691,23
61914837,283463,10
18835969,226177,5
82495096,865245,17
92214504,329876,22
52700303,944425,13
63538013,504569,9
80237949,365341,2
81692930,192583,18
16624295,289312,9
46430880,933270,8
46041685,484846,7
34096032,724159,20
39240204,728827,7
55816663,554169,4
15693686,939365,26
48197155,851970,2
31222634,208260,20
80653202,590865,6
83745481,526956,9
73639591,490680,19
12902527,989454,27
59213973,541613,22
70231000,788094,1
43547857,204787,24
43622737,984508,15
61284614,585088,27
58589138,743941,20
47940002,401544,3
70019853,476646,25
53426559,412988,25
85719953,821191,21
27951185,313776,2
28441466,737488,17
91605576,497943,1
21634517,182005,29
38599525,625206,30
51759034,615595,23
24072751,304707,27
28777653,792346,6
27321512,315465,17
42850956,851213,22
16373515,716620,16
22741893,181791,7
29279231,494142,4
23954254,265335,11
94879959,638421,29
28026595,893527,7
70791776,629301,1
11785764,478986,6
62174931,750758,13
97974956,431338,27
62866789,743874,10
56546677,152215,13
42638024,775513,2
30729326,520629,20
88697592,855014,23
22113695,316263,8
38735854,806993,20
30069892,130890,25
28235232,328359,16
50444318,498231,12
95710596,666748,25
18646775,346658,28
37110292,424439,16
96545890,621190,1
68552039,931761,20
18923387,283536,9
16321107,237846,15
30219038,157299,19
22649470,792646,30
51843946,569439,6
63402211,619199,29
24011170,218798,6
39364495,781000,14
32053096,176227,17
84936653,644830,27
79701007,229368,4
10304653,691608,1
56089062,855118,3
32297517,947420,17
94743183,807842,27
20501459,453448,3
24405010,975135,19
64795541,465672,22
38112164,482458,6
89404046,251666,28
96156529,922478,17
82037812,899346,12
83999426,969524,23
72650257,544944,3
30902769,762103,25
94708636,877585,6
33702953,921076,26
24811845,201154,27
72756128,567516,6
47262342,264700,25
77846440,392408,3
70707544,242596,12
18528172,291227,30
35617673,499331,11
24967549,917961,10
60212864,136674,3
25828774,624141,3
61750450,791351,17
19583364,977603,30
49511152,411038,23
30249019,478986,2
13781157,416638,17
15512172,730046,13
52990722,803068,28
33509668,778157,5
