PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
176742,115,MEAT,PRIVATE,PASTA,DIET,100G
206774,419,FLORAL,STORE BRAND,FLUID MILK PRODUCTS,DIET,6 PK
889926,914,HEALTH,PREMIUM,SNACKS,WHOLE MILK,1 LB
411788,46,FLORAL,STORE BRAND,SNACKS,GREEK,12 PK
391462,906,BEVERAGES,GENERIC,CHICKEN,CHEDDAR,12 PK
786908,921,BAKERY,PRIVATE,CHIPS,CHEDDAR,1 LB
884253,793,DAIRY,ORGANIC,YOGURT,POTATO,2 LB
157066,950,FROZEN,NATIONAL,SOFT DRINKS,BONELESS,2 LB
818845,394,HOUSEHOLD,STORE BRAND,COOKIES,GREEK,12 PK
599083,871,BAKERY,ORGANIC,FROZEN MEALS,CORN,100G
425860,909,SEAFOOD,GENERIC,COOKIES,LASAGNA,100G
131272,765,GROCERY,PREMIUM,VEGETABLES - CANNED,POTATO,32 OZ
447848,53,BAKERY,NATIONAL,FLUID MILK PRODUCTS,SPAGHETTI,2 LB
281783,283,HOUSEHOLD,PRIVATE,FLUID MILK PRODUCTS,CHOCOLATE CHIP,1 GAL
257355,574,DAIRY,PRIVATE,COFFEE,POTATO,100G
474726,448,SEAFOOD,PRIVATE,BEEF,SPAGHETTI,12 PK
562544,531,MEAT,PRIVATE,BUTTER/MARGARINE,CRACKERS,250G
235847,243,FROZEN,ORGANIC,FLUID MILK PRODUCTS,GROUND,1 GAL
475531,170,DELI,ORGANIC,FROZEN MEALS,CHEDDAR,1 LB
717588,158,BAKERY,PREMIUM,YOGURT,GROUND,6 PK
179306,703,DELI,PREMIUM,FROZEN MEALS,GROUND BEEF,250G
877802,835,MEAT,GENERIC,SOFT DRINKS,CORN,12 PK
351035,823,FROZEN,STORE BRAND,BEEF,POTATO,100G
919996,279,DELI,PRIVATE,BUTTER/MARGARINE,WHOLE MILK,16 OZ
119481,209,SEAFOOD,ORGANIC,CHEESE,GROUND BEEF,2 LB
901690,318,FROZEN,STORE BRAND,SOFT DRINKS,CORN,32 OZ
110963,129,FLORAL,GENERIC,CHEESE,CRACKERS,1 LB
117269,331,PRODUCE,PREMIUM,CHICKEN,GROUND BEEF,6 PK
875882,627,PRODUCE,PREMIUM,PASTA,SALTED,1 GAL
972161,914,GROCERY,PREMIUM,BREAD/BAKED GOODS,WHITE BREAD,32 OZ
320851,497,SEAFOOD,GENERIC,VEGETABLES - CANNED,GREEK,16 OZ
789796,144,MEAT,PREMIUM,FROZEN MEALS,CORN,1 LB
851256,765,PRODUCE,PRIVATE,BUTTER/MARGARINE,DIET,1 LB
588478,564,FROZEN,NATIONAL,BEEF,GROUND BEEF,100G
448382,442,BEAUTY,ORGANIC,SOFT DRINKS,GROUND BEEF,2 LB
285070,385,GROCERY,PREMIUM,SNACKS,DIET,2 LB
939118,687,BEVERAGES,ORGANIC,CHICKEN,CHEDDAR,2 LB
834023,624,SEAFOOD,STORE BRAND,SNACKS,GREEK,1 LB
702644,98,PRODUCE,STORE BRAND,CHEESE,DIET,500ML
731148,236,BAKERY,GENERIC,CHICKEN,WHITE BREAD,32 OZ
404160,726,BEVERAGES,GENERIC,SNACKS,GREEK,2 LB
904642,903,BAKERY,ORGANIC,COFFEE,POTATO,12 PK
437778,2,DAIRY,ORGANIC,CHIPS,BONELESS,32 OZ
448230,174,DAIRY,ORGANIC,BEEF,SALTED,100G
649407,288,BEAUTY,NATIONAL,BREAD/BAKED GOODS,LASAGNA,2 LB
255451,872,BEVERAGES,PRIVATE,CHICKEN,SPAGHETTI,1 GAL
571955,566,DELI,GENERIC,FROZEN MEALS,LASAGNA,1 LB
439154,800,MEAT,ORGANIC,COOKIES,CORN,500ML
341107,910,GROCERY,PREMIUM,SNACKS,DIET,1 LB
253173,474,FLORAL,ORGANIC,BREAD/BAKED GOODS,LASAGNA,12 PK
906785,120,MEAT,ORGANIC,CHIPS,CHOCOLATE CHIP,6 PK
547790,195,BEVERAGES,GENERIC,BEEF,WHITE BREAD,2 LB
909694,926,PRODUCE,STORE BRAND,BUTTER/MARGARINE,GROUND,1 GAL
265859,227,HOUSEHOLD,STORE BRAND,COOKIES,DIET,32 OZ
335267,433,MEAT,STORE BRAND,COFFEE,DIET,500ML
875470,967,FROZEN,STORE BRAND,SNACKS,SALTED,12 PK
767570,585,PRODUCE,GENERIC,COOKIES,WHITE BREAD,6 PK
580600,38,BEAUTY,PRIVATE,CHIPS,CORN,100G
851649,341,SEAFOOD,PREMIUM,YOGURT,DIET,250G
927574,241,PRODUCE,PREMIUM,CHIPS,CHEDDAR,100G
167747,811,GROCERY,PREMIUM,BEEF,POTATO,16 OZ
292258,384,SEAFOOD,ORGANIC,CHICKEN,GREEK,2 LB
585981,235,HOUSEHOLD,ORGANIC,YOGURT,CRACKERS,500ML
856792,723,MEAT,PRIVATE,CHICKEN,CHOCOLATE CHIP,100G
435237,991,PRODUCE,GENERIC,COOKIES,CRACKERS,250G
224404,76,MEAT,PREMIUM,COFFEE,WHITE BREAD,32 OZ
731639,375,FROZEN,PREMIUM,BREAD/BAKED GOODS,WHITE BREAD,32 OZ
872877,59,HOUSEHOLD,ORGANIC,CHEESE,WHITE BREAD,1 LB
710815,512,DELI,NATIONAL,PASTA,CRACKERS,32 OZ
752072,627,BEAUTY,ORGANIC,BUTTER/MARGARINE,DIET,1 LB
813412,879,MEAT,ORGANIC,SNACKS,DIET,16 OZ
349453,522,FROZEN,ORGANIC,BREAD/BAKED GOODS,DIET,1 GAL
552367,237,MEAT,NATIONAL,CHIPS,CHEDDAR,6 PK
741463,96,FLORAL,NATIONAL,CHICKEN,SPAGHETTI,6 PK
475907,181,SEAFOOD,PRIVATE,VEGETABLES - CANNED,WHITE BREAD,12 PK
629580,582,BEVERAGES,PREMIUM,CHEESE,SPAGHETTI,6 PK
826001,100,PRODUCE,PREMIUM,CHICKEN,CORN,12 PK
400579,130,FROZEN,ORGANIC,FLUID MILK PRODUCTS,CHEDDAR,2 LB
204612,124,PRODUCE,NATIONAL,VEGETABLES - CANNED,POTATO,2 LB
543910,579,BEVERAGES,GENERIC,CHEESE,GROUND,12 PK
918976,382,MEAT,STORE BRAND,BREAD/BAKED GOODS,GREEK,500ML
317471,447,HEALTH,ORGANIC,FLUID MILK PRODUCTS,CRACKERS,100G
431783,262,PRODUCE,PRIVATE,CHEESE,LASAGNA,100G
705319,894,DELI,PREMIUM,FLUID MILK PRODUCTS,CORN,32 OZ
532645,224,BEVERAGES,GENERIC,VEGETABLES - CANNED,BONELESS,12 PK
603031,251,HOUSEHOLD,PRIVATE,CHEESE,CHOCOLATE CHIP,250G
969628,580,FLORAL,GENERIC,BEEF,GREEK,16 OZ
713544,20,BAKERY,PREMIUM,FROZEN MEALS,WHITE BREAD,2 LB
491925,277,BEVERAGES,ORGANIC,YOGURT,GROUND BEEF,32 OZ
959456,806,HOUSEHOLD,PRIVATE,SOFT DRINKS,LASAGNA,12 PK
523315,911,HEALTH,GENERIC,FLUID MILK PRODUCTS,GROUND,1 LB
178147,951,DAIRY,PRIVATE,COFFEE,GROUND,16 OZ
463887,493,DELI,STORE BRAND,FROZEN MEALS,WHOLE MILK,32 OZ
183372,936,HEALTH,PREMIUM,BEEF,CHOCOLATE CHIP,16 OZ
145598,428,BAKERY,NATIONAL,FLUID MILK PRODUCTS,CHEDDAR,32 OZ
738820,967,DAIRY,PRIVATE,SOFT DRINKS,WHOLE MILK,2 LB
113663,226,HOUSEHOLD,PREMIUM,BREAD/BAKED GOODS,GREEK,6 PK
170348,969,SEAFOOD,GENERIC,SNACKS,WHITE BREAD,12 PK
138785,528,MEAT,STORE BRAND,COFFEE,CORN,32 OZ
253789,663,BEVERAGES,NATIONAL,BREAD/BAKED GOODS,WHOLE MILK,16 OZ
246563,941,MEAT,GENERIC,FROZEN MEALS,GROUND,1 GAL
908211,168,FROZEN,NATIONAL,CHIPS,GREEK,2 LB
685892,369,GROCERY,STORE BRAND,CHIPS,GROUND BEEF,12 PK
369922,751,FLORAL,PREMIUM,BREAD/BAKED GOODS,BONELESS,2 LB
681843,676,PRODUCE,PRIVATE,BREAD/BAKED GOODS,GROUND BEEF,250G
562062,804,PRODUCE,PRIVATE,FROZEN MEALS,BONELESS,2 LB
933915,222,BEAUTY,GENERIC,SOFT DRINKS,POTATO,16 OZ
744644,522,MEAT,STORE BRAND,BREAD/BAKED GOODS,GREEK,1 GAL
351884,35,BEVERAGES,STORE BRAND,CHICKEN,DIET,250G
125298,890,BEVERAGES,NATIONAL,BREAD/BAKED GOODS,CORN,1 GAL
605086,484,FLORAL,NATIONAL,FROZEN MEALS,POTATO,6 PK
389475,355,MEAT,GENERIC,CHICKEN,SALTED,12 PK
962419,250,FROZEN,GENERIC,BEEF,GROUND,16 OZ
661435,340,DELI,ORGANIC,CHIPS,DIET,32 OZ
324197,251,MEAT,PRIVATE,CHICKEN,LASAGNA,16 OZ
600052,916,MEAT,STORE BRAND,COFFEE,LASAGNA,32 OZ
801428,30,BEVERAGES,PRIVATE,COOKIES,GROUND,16 OZ
916407,790,BAKERY,GENERIC,PASTA,SPAGHETTI,16 OZ
575930,356,PRODUCE,PRIVATE,COOKIES,DIET,6 PK
502392,670,HEALTH,PREMIUM,VEGETABLES - CANNED,WHITE BREAD,1 GAL
674867,166,FLORAL,PRIVATE,FLUID MILK PRODUCTS,GREEK,2 LB
944059,172,HEALTH,GENERIC,BUTTER/MARGARINE,POTATO,16 OZ
219055,442,FROZEN,NATIONAL,VEGETABLES - CANNED,WHITE BREAD,6 PK
133198,570,MEAT,STORE BRAND,FROZEN MEALS,LASAGNA,1 GAL
352022,417,SEAFOOD,STORE BRAND,PASTA,POTATO,1 GAL
296136,746,GROCERY,PRIVATE,PASTA,CORN,6 PK
991205,550,MEAT,STORE BRAND,CHEESE,CORN,100G
979465,841,FROZEN,STORE BRAND,FLUID MILK PRODUCTS,GROUND BEEF,12 PK
393230,717,DELI,NATIONAL,COFFEE,POTATO,16 OZ
600782,328,BEVERAGES,PREMIUM,COOKIES,DIET,6 PK
195460,694,HEALTH,STORE BRAND,YOGURT,GREEK,32 OZ
573116,491,BAKERY,PRIVATE,BREAD/BAKED GOODS,GREEK,12 PK
330580,217,FROZEN,GENERIC,FROZEN MEALS,CHEDDAR,500ML
434237,493,FLORAL,NATIONAL,COFFEE,WHOLE MILK,32 OZ
521135,189,MEAT,NATIONAL,SOFT DRINKS,WHITE BREAD,250G
440204,925,HEALTH,ORGANIC,YOGURT,SPAGHETTI,32 OZ
661455,968,GROCERY,STORE BRAND,CHIPS,BONELESS,16 OZ
541960,582,FROZEN,PREMIUM,BUTTER/MARGARINE,CRACKERS,250G
971981,547,BEVERAGES,PREMIUM,YOGURT,SPAGHETTI,12 PK
134886,72,MEAT,PRIVATE,SOFT DRINKS,WHITE BREAD,12 PK
643019,670,DAIRY,NATIONAL,BUTTER/MARGARINE,GROUND BEEF,1 GAL
983579,485,FROZEN,GENERIC,COFFEE,DIET,250G
856472,878,FROZEN,PREMIUM,COFFEE,GROUND BEEF,500ML
679378,320,PRODUCE,PREMIUM,CHEESE,CHEDDAR,1 GAL
292010,267,BAKERY,NATIONAL,CHICKEN,DIET,250G
252365,77,DELI,GENERIC,COOKIES,CORN,32 OZ
323334,202,PRODUCE,STORE BRAND,CHIPS,WHITE BREAD,16 OZ
451714,948,MEAT,NATIONAL,FLUID MILK PRODUCTS,CORN,6 PK
219663,362,SEAFOOD,STORE BRAND,BREAD/BAKED GOODS,SPAGHETTI,500ML
526070,775,BEVERAGES,ORGANIC,COOKIES,GROUND BEEF,250G
616267,79,BAKERY,NATIONAL,CHICKEN,WHOLE MILK,32 OZ
153079,734,PRODUCE,STORE BRAND,CHEESE,WHOLE MILK,1 LB
718654,228,DAIRY,ORGANIC,COOKIES,SPAGHETTI,100G
270601,868,HEALTH,PREMIUM,PASTA,SPAGHETTI,2 LB
474789,638,FROZEN,PREMIUM,SOFT DRINKS,LASAGNA,12 PK
777374,341,BAKERY,STORE BRAND,YOGURT,GREEK,100G
559542,590,FLORAL,NATIONAL,CHICKEN,BONELESS,250G
565800,485,FROZEN,ORGANIC,FROZEN MEALS,DIET,250G
927456,375,DAIRY,PRIVATE,SOFT DRINKS,SALTED,1 GAL
341159,438,SEAFOOD,PREMIUM,FROZEN MEALS,BONELESS,32 OZ
419545,675,HOUSEHOLD,PREMIUM,BREAD/BAKED GOODS,SPAGHETTI,16 OZ
622746,45,BEAUTY,NATIONAL,BREAD/BAKED GOODS,CRACKERS,2 LB
434430,830,BAKERY,GENERIC,VEGETABLES - CANNED,BONELESS,100G
654400,751,GROCERY,STORE BRAND,YOGURT,CORN,16 OZ
728963,404,HEALTH,ORGANIC,VEGETABLES - CANNED,BONELESS,32 OZ
922531,220,FLORAL,STORE BRAND,CHICKEN,BONELESS,1 GAL
194325,740,GROCERY,GENERIC,PASTA,WHOLE MILK,6 PK
517308,766,DAIRY,ORGANIC,SNACKS,SALTED,6 PK
230794,966,MEAT,PREMIUM,COOKIES,WHOLE MILK,100G
868996,391,BEVERAGES,PREMIUM,FROZEN MEALS,GROUND,6 PK
731338,933,BEAUTY,STORE BRAND,COOKIES,CORN,500ML
616247,664,FLORAL,GENERIC,FLUID MILK PRODUCTS,CORN,16 OZ
270192,172,HEALTH,ORGANIC,SNACKS,GROUND,32 OZ
307015,786,DAIRY,PREMIUM,BEEF,CORN,100G
773553,848,MEAT,GENERIC,COFFEE,DIET,1 GAL
623064,362,HOUSEHOLD,STORE BRAND,FLUID MILK PRODUCTS,CHEDDAR,2 LB
182960,355,HEALTH,GENERIC,SOFT DRINKS,POTATO,16 OZ
633388,360,DELI,PRIVATE,YOGURT,CRACKERS,12 PK
333464,394,GROCERY,PREMIUM,CHIPS,SALTED,2 LB
927981,329,FLORAL,GENERIC,FLUID MILK PRODUCTS,SPAGHETTI,500ML
316641,234,BEAUTY,PREMIUM,BUTTER/MARGARINE,WHOLE MILK,2 LB
429907,765,FLORAL,ORGANIC,SNACKS,POTATO,16 OZ
294902,419,DAIRY,PRIVATE,CHICKEN,CORN,12 PK
651436,870,GROCERY,PRIVATE,VEGETABLES - CANNED,CORN,500ML
121836,605,DELI,NATIONAL,CHICKEN,CRACKERS,1 LB
697805,69,HEALTH,STORE BRAND,VEGETABLES - CANNED,SALTED,1 LB
659613,8,HOUSEHOLD,STORE BRAND,BEEF,LASAGNA,6 PK
591696,134,SEAFOOD,PRIVATE,YOGURT,CHEDDAR,16 OZ
534421,178,BEVERAGES,PREMIUM,FLUID MILK PRODUCTS,SPAGHETTI,250G
717862,2,GROCERY,PREMIUM,CHICKEN,CRACKERS,6 PK
970699,370,DAIRY,ORGANIC,CHIPS,GROUND,32 OZ
986732,351,DELI,PRIVATE,FROZEN MEALS,WHOLE MILK,16 OZ
230817,578,BEVERAGES,NATIONAL,FROZEN MEALS,GROUND BEEF,250G
560689,128,BAKERY,PREMIUM,BREAD/BAKED GOODS,BONELESS,6 PK
373864,610,SEAFOOD,PRIVATE,COFFEE,BONELESS,6 PK
730144,266,DAIRY,ORGANIC,FLUID MILK PRODUCTS,LASAGNA,16 OZ
570506,955,BEVERAGES,ORGANIC,SNACKS,CHEDDAR,500ML
923590,507,HOUSEHOLD,PREMIUM,FROZEN MEALS,CRACKERS,1 GAL
109075,328,BEAUTY,PREMIUM,COOKIES,SALTED,250G
504739,966,BEAUTY,PRIVATE,BUTTER/MARGARINE,CRACKERS,1 GAL
486508,207,MEAT,STORE BRAND,CHIPS,GREEK,16 OZ
284056,538,PRODUCE,PRIVATE,BUTTER/MARGARINE,CHOCOLATE CHIP,250G
999946,196,HOUSEHOLD,ORGANIC,YOGURT,BONELESS,1 LB
923690,676,SEAFOOD,STORE BRAND,FLUID MILK PRODUCTS,CHOCOLATE CHIP,6 PK
561476,938,BEVERAGES,ORGANIC,VEGETABLES - CANNED,POTATO,1 GAL
729465,926,HOUSEHOLD,STORE BRAND,VEGETABLES - CANNED,POTATO,100G
957468,812,PRODUCE,PRIVATE,BEEF,SALTED,6 PK
556422,677,DELI,PREMIUM,PASTA,WHOLE MILK,12 PK
210090,943,SEAFOOD,PREMIUM,CHEESE,SALTED,6 PK
261415,845,BEAUTY,PRIVATE,BEEF,WHOLE MILK,250G
363972,787,SEAFOOD,NATIONAL,COFFEE,CHOCOLATE CHIP,1 GAL
946314,392,BEAUTY,STORE BRAND,VEGETABLES - CANNED,DIET,6 PK
763974,957,PRODUCE,ORGANIC,PASTA,GREEK,250G
887495,788,PRODUCE,GENERIC,BREAD/BAKED GOODS,POTATO,12 PK
790982,997,DELI,NATIONAL,SNACKS,WHOLE MILK,6 PK
276850,734,HEALTH,PRIVATE,CHIPS,LASAGNA,250G
254621,613,BEAUTY,PRIVATE,SNACKS,CHOCOLATE CHIP,16 OZ
850466,484,PRODUCE,STORE BRAND,CHICKEN,GROUND,16 OZ
109969,579,HOUSEHOLD,NATIONAL,BUTTER/MARGARINE,POTATO,500ML
307345,146,FROZEN,PREMIUM,FROZEN MEALS,WHITE BREAD,100G
847241,302,MEAT,PRIVATE,CHICKEN,SALTED,12 PK
731129,434,PRODUCE,NATIONAL,PASTA,WHOLE MILK,1 GAL
245982,272,BAKERY,STORE BRAND,PASTA,SPAGHETTI,6 PK
196794,285,BEVERAGES,PRIVATE,COFFEE,WHOLE MILK,6 PK
158780,561,PRODUCE,GENERIC,YOGURT,SPAGHETTI,6 PK
204452,114,PRODUCE,STORE BRAND,BREAD/BAKED GOODS,DIET,16 OZ
802637,867,HEALTH,PRIVATE,FROZEN MEALS,CHEDDAR,6 PK
495402,137,FLORAL,PRIVATE,CHIPS,BONELESS,16 OZ
191578,903,MEAT,PRIVATE,BUTTER/MARGARINE,BONELESS,32 OZ
423699,276,BEAUTY,PRIVATE,CHEESE,WHOLE MILK,100G
625675,409,PRODUCE,NATIONAL,FROZEN MEALS,CHOCOLATE CHIP,6 PK
886729,497,BEVERAGES,NATIONAL,SOFT DRINKS,CRACKERS,1 GAL
190091,280,HEALTH,GENERIC,PASTA,GREEK,500ML
230571,901,FROZEN,STORE BRAND,BUTTER/MARGARINE,BONELESS,250G
595339,105,GROCERY,STORE BRAND,YOGURT,CHOCOLATE CHIP,1 GAL
518862,311,PRODUCE,GENERIC,COOKIES,SALTED,1 GAL
692298,703,DELI,STORE BRAND,SNACKS,WHITE BREAD,32 OZ
370924,519,BAKERY,ORGANIC,PASTA,DIET,12 PK
430417,899,FROZEN,PRIVATE,CHEESE,DIET,6 PK
798320,914,DAIRY,NATIONAL,SOFT DRINKS,CHEDDAR,12 PK
273743,186,FROZEN,PREMIUM,CHICKEN,WHOLE MILK,100G
618933,913,BAKERY,NATIONAL,CHEESE,DIET,1 GAL
519561,708,DAIRY,NATIONAL,COOKIES,GROUND,32 OZ
794676,940,BEVERAGES,PREMIUM,CHICKEN,CRACKERS,12 PK
311761,14,MEAT,STORE BRAND,FROZEN MEALS,BONELESS,12 PK
114356,482,FROZEN,PREMIUM,YOGURT,CHOCOLATE CHIP,1 GAL
740618,452,DAIRY,GENERIC,CHEESE,WHOLE MILK,32 OZ
542129,162,BEVERAGES,NATIONAL,YOGURT,CRACKERS,250G
489463,568,PRODUCE,ORGANIC,SOFT DRINKS,CORN,500ML
141728,701,BAKERY,PREMIUM,BEEF,GROUND BEEF,100G
136937,694,GROCERY,STORE BRAND,COOKIES,DIET,12 PK
415590,320,DELI,GENERIC,BEEF,DIET,100G
906807,166,MEAT,GENERIC,BREAD/BAKED GOODS,POTATO,2 LB
136737,173,FROZEN,PREMIUM,FROZEN MEALS,SPAGHETTI,250G
211904,445,DELI,PREMIUM,PASTA,CRACKERS,250G
189281,950,GROCERY,STORE BRAND,CHIPS,GROUND BEEF,250G
555814,778,FLORAL,NATIONAL,CHIPS,SPAGHETTI,1 GAL
410784,842,DELI,STORE BRAND,BEEF,LASAGNA,100G
468502,327,GROCERY,ORGANIC,COFFEE,CHEDDAR,1 GAL
649797,830,HEALTH,PREMIUM,PASTA,CHEDDAR,250G
200576,169,HEALTH,STORE BRAND,CHEESE,CHOCOLATE CHIP,500ML
939015,330,BEAUTY,GENERIC,PASTA,CORN,500ML
571257,868,FROZEN,GENERIC,BUTTER/MARGARINE,LASAGNA,12 PK
761686,4,DAIRY,NATIONAL,YOGURT,CRACKERS,6 PK
864199,821,SEAFOOD,GENERIC,COOKIES,CHOCOLATE CHIP,12 PK
749433,646,FLORAL,PRIVATE,VEGETABLES - CANNED,CHOCOLATE CHIP,250G
573360,131,BAKERY,PRIVATE,SOFT DRINKS,SALTED,32 OZ
966480,428,DELI,PRIVATE,CHICKEN,POTATO,6 PK
912285,708,BEVERAGES,ORGANIC,YOGURT,GROUND,32 OZ
644830,130,PRODUCE,PREMIUM,SNACKS,SPAGHETTI,6 PK
235743,549,BEVERAGES,PREMIUM,CHICKEN,WHITE BREAD,100G
234169,804,PRODUCE,GENERIC,FLUID MILK PRODUCTS,LASAGNA,1 LB
716167,165,BAKERY,GENERIC,FROZEN MEALS,LASAGNA,32 OZ
386533,506,GROCERY,GENERIC,YOGURT,CORN,2 LB
844462,913,SEAFOOD,NATIONAL,CHEESE,LASAGNA,250G
228201,300,PRODUCE,NATIONAL,FLUID MILK PRODUCTS,WHITE BREAD,6 PK
388492,865,GROCERY,NATIONAL,BUTTER/MARGARINE,BONELESS,16 OZ
120394,434,DAIRY,PREMIUM,CHIPS,CORN,100G
544098,5,GROCERY,STORE BRAND,FLUID MILK PRODUCTS,WHITE BREAD,2 LB
189755,265,GROCERY,GENERIC,CHICKEN,GROUND,6 PK
920234,20,DELI,PREMIUM,CHICKEN,BONELESS,2 LB
260440,85,SEAFOOD,ORGANIC,YOGURT,GROUND,32 OZ
852767,839,FROZEN,GENERIC,CHEESE,WHITE BREAD,1 GAL
819771,188,BEAUTY,ORGANIC,BREAD/BAKED GOODS,GROUND,1 LB
313023,487,FROZEN,PREMIUM,COOKIES,GROUND BEEF,6 PK
761046,223,GROCERY,STORE BRAND,FLUID MILK PRODUCTS,LASAGNA,250G
186752,180,DELI,ORGANIC,SOFT DRINKS,DIET,250G
384150,332,DELI,STORE BRAND,BUTTER/MARGARINE,GROUND,250G
842145,649,MEAT,PREMIUM,COOKIES,SPAGHETTI,2 LB
259160,489,SEAFOOD,NATIONAL,PASTA,GROUND,12 PK
371045,781,SEAFOOD,STORE BRAND,COOKIES,CHEDDAR,2 LB
193532,72,FROZEN,PRIVATE,BUTTER/MARGARINE,CORN,16 OZ
994464,158,HEALTH,PREMIUM,BUTTER/MARGARINE,GROUND,1 GAL
844618,690,PRODUCE,NATIONAL,SOFT DRINKS,SALTED,6 PK
347189,81,PRODUCE,ORGANIC,PASTA,SALTED,1 LB
123260,184,FROZEN,STORE BRAND,FLUID MILK PRODUCTS,GROUND,2 LB
350469,129,HEALTH,GENERIC,COFFEE,LASAGNA,12 PK
641053,673,PRODUCE,PRIVATE,COFFEE,GROUND,6 PK
708947,650,DAIRY,NATIONAL,SOFT DRINKS,CORN,1 LB
600940,61,DAIRY,PRIVATE,VEGETABLES - CANNED,GREEK,500ML
565811,817,MEAT,PRIVATE,COOKIES,LASAGNA,12 PK
336943,395,DELI,NATIONAL,BREAD/BAKED GOODS,GROUND,6 PK
920378,974,FROZEN,PREMIUM,BEEF,CORN,32 OZ
212911,48,FLORAL,PREMIUM,CHIPS,CRACKERS,12 PK
269454,501,FROZEN,STORE BRAND,SOFT DRINKS,BONELESS,2 LB
504286,171,FLORAL,GENERIC,BEEF,GREEK,32 OZ
465019,311,DAIRY,PREMIUM,SOFT DRINKS,CRACKERS,1 GAL
125519,349,BEVERAGES,ORGANIC,COFFEE,CORN,1 LB
158597,436,BEVERAGES,NATIONAL,FROZEN MEALS,WHOLE MILK,2 LB
574346,908,SEAFOOD,PRIVATE,FROZEN MEALS,GREEK,32 OZ
828559,584,SEAFOOD,GENERIC,FROZEN MEALS,SALTED,250G
444836,823,MEAT,ORGANIC,CHIPS,CHOCOLATE CHIP,1 GAL
408534,439,BEVERAGES,PRIVATE,PASTA,GREEK,500ML
143366,276,DELI,PRIVATE,FROZEN MEALS,SALTED,1 LB
537958,765,SEAFOOD,PRIVATE,COOKIES,SPAGHETTI,6 PK
856681,712,MEAT,NATIONAL,BREAD/BAKED GOODS,DIET,2 LB
340452,174,MEAT,NATIONAL,YOGURT,CORN,6 PK
213493,39,BAKERY,GENERIC,VEGETABLES - CANNED,CHOCOLATE CHIP,100G
235030,968,FLORAL,GENERIC,COFFEE,CHOCOLATE CHIP,250G
932042,739,HEALTH,STORE BRAND,COOKIES,GREEK,32 OZ
260131,869,GROCERY,STORE BRAND,SNACKS,CORN,100G
443356,523,FROZEN,ORGANIC,COOKIES,GREEK,1 GAL
461664,379,HOUSEHOLD,PREMIUM,BEEF,CHEDDAR,12 PK
758041,940,SEAFOOD,GENERIC,CHIPS,SALTED,6 PK
449471,712,MEAT,GENERIC,BUTTER/MARGARINE,CRACKERS,500ML
947745,412,BEVERAGES,NATIONAL,SOFT DRINKS,WHITE BREAD,32 OZ
201262,125,HEALTH,ORGANIC,SOFT DRINKS,CORN,2 LB
228759,482,GROCERY,ORGANIC,BEEF,GREEK,250G
702439,451,BAKERY,STORE BRAND,VEGETABLES - CANNED,DIET,12 PK
587337,71,MEAT,PRIVATE,BUTTER/MARGARINE,SPAGHETTI,6 PK
279066,458,DAIRY,PRIVATE,CHEESE,GREEK,16 OZ
534612,31,FROZEN,NATIONAL,SNACKS,CORN,32 OZ
325011,941,FLORAL,GENERIC,BEEF,GREEK,1 GAL
204106,751,HOUSEHOLD,ORGANIC,BEEF,CHEDDAR,32 OZ
561343,423,BAKERY,ORGANIC,PASTA,DIET,32 OZ
800050,218,FLORAL,ORGANIC,VEGETABLES - CANNED,CHEDDAR,32 OZ
280576,609,BAKERY,STORE BRAND,CHIPS,WHOLE MILK,1 GAL
829520,853,FLORAL,PRIVATE,FROZEN MEALS,WHITE BREAD,100G
564199,188,SEAFOOD,GENERIC,PASTA,CRACKERS,6 PK
245158,940,SEAFOOD,GENERIC,BUTTER/MARGARINE,SPAGHETTI,6 PK
115087,805,BAKERY,STORE BRAND,BUTTER/MARGARINE,WHOLE MILK,6 PK
506989,596,FROZEN,STORE BRAND,BREAD/BAKED GOODS,CORN,16 OZ
484490,381,BAKERY,PRIVATE,CHIPS,DIET,100G
772014,220,BEAUTY,ORGANIC,COOKIES,CHEDDAR,32 OZ
468282,641,HEALTH,GENERIC,CHIPS,CHEDDAR,100G
965800,947,MEAT,PREMIUM,VEGETABLES - CANNED,GREEK,1 GAL
226177,391,GROCERY,NATIONAL,VEGETABLES - CANNED,BONELESS,16 OZ
864903,857,HEALTH,PREMIUM,SOFT DRINKS,WHOLE MILK,250G
754306,448,SEAFOOD,ORGANIC,BUTTER/MARGARINE,SALTED,1 GAL
410724,474,GROCERY,GENERIC,CHICKEN,POTATO,250G
708683,304,GROCERY,NATIONAL,CHIPS,POTATO,250G
961650,71,BAKERY,GENERIC,BUTTER/MARGARINE,GROUND BEEF,32 OZ
619234,175,GROCERY,ORGANIC,PASTA,DIET,32 OZ
320104,8,MEAT,STORE BRAND,BUTTER/MARGARINE,GREEK,32 OZ
630126,547,BAKERY,PREMIUM,SOFT DRINKS,CHEDDAR,2 LB
528943,966,BEVERAGES,ORGANIC,CHEESE,CRACKERS,32 OZ
304517,727,BEAUTY,STORE BRAND,COFFEE,CORN,32 OZ
545269,366,BEVERAGES,NATIONAL,BEEF,SPAGHETTI,16 OZ
250506,287,GROCERY,PREMIUM,VEGETABLES - CANNED,BONELESS,1 GAL
840274,694,DAIRY,STORE BRAND,VEGETABLES - CANNED,CHEDDAR,100G
