household_key,DAY,COUPON_UPC,CAMPAIGN
1047,400,63797760,28
8098,352,30023759,3
5901,153,66548131,3
3562,414,79037697,12
7561,601,95110602,21
3105,302,92685164,5
2646,539,26609778,29
2581,162,18198951,20
3253,104,60308295,15
7155,19,98854922,30
3971,589,45125002,5
2910,542,54993237,14
1738,645,34162173,3
3187,572,83851820,4
7282,708,75756803,5
8396,427,54161544,17
2864,10,78007577,13
9218,690,10815718,12
5851,126,47185590,22
1616,130,12866937,24
7028,650,63357372,12
1691,178,89167030,2
1274,615,39032559,18
2534,659,35522182,26
233,341,50957947,21
2652,613,77336511,8
5239,432,41391148,8
5782,161,44319169,5
7509,69,57200031,5
3336,145,75255317,1
3196,427,73400560,15
9039,709,67128245,20
3415,687,91277188,18
8407,76,83552443,11
9917,62,70843964,21
3242,370,43078753,16
2364,301,96080494,13
2224,293,83141640,14
7441,59,86262448,12
9677,114,61796760,13
539,233,30188724,15
9795,505,19556288,9
6403,458,41167374,21
2532,476,80183144,19
9861,68,41010206,4
9329,390,15209186,3
1863,67,49648217,3
2762,633,97803270,3
3049,180,84022753,2
6360,511,83068866,4
4070,660,59970200,29
3087,396,30124365,11
5151,503,95885926,21
944,662,72883794,11
9444,300,38612535,22
1163,168,13207046,12
9238,392,51041754,23
9543,89,95969869,29
9274,83,98541091,15
3315,200,87965607,24
9259,328,94282308,29
2197,101,79338063,13
9587,98,22994185,28
6185,32,38805229,2
9305,429,57483158,30
4175,92,91661960,17
9241,643,35525548,4
9441,197,18761316,28
5967,411,13884067,16
795,143,24243477,26
6380,425,61308481,7
8822,391,87643262,15
7915,235,27975954,10
3911,491,52672722,7
544,246,84086877,26
8294,257,28722974,9
6172,244,56844331,18
5594,656,45235615,3
210,596,33496148,8
3092,202,53034582,2
4591,700,90763640,26
6144,444,82196125,11
8402,501,91017922,10
5691,637,64577423,7
4587,184,91140993,24
2661,507,65301955,20
4346,465,87965607,20
9700,167,44332790,12
4180,187,47712558,8
1251,145,82531246,12
2195,20,59243883,2
8696,572,61280135,25
7366,131,46649593,27
1494,316,50957947,22
5289,5,60963686,15
5397,480,11435999,9
9672,231,59898819,3
4792,642,14507928,15
3755,327,58666443,10
2539,609,81809974,10
6916,313,26149442,12
7072,489,30415577,8
8469,282,15877811,24
1325,380,49223374,7
3947,51,45253257,10
3283,34,18510972,28
6325,260,86755413,25
6753,438,98263226,24
3220,311,52573335,13
5252,319,22855536,3
9868,394,40840788,27
703,672,88822058,24
3460,505,68586187,1
51,51,65392736,27
9940,293,37106039,22
1456,563,18239777,5
3017,653,72304648,24
9374,582,44201091,27
8650,4,67705150,6
6151,150,72331966,20
1203,330,85134848,28
4220,649,28784751,13
115,345,33585629,30
8900,382,43192252,20
177,6,84113069,22
9446,545,63844395,1
2352,563,92835056,13
2524,210,74878488,26
4540,611,14509117,6
1119,230,74490820,27
3491,648,21193421,20
5285,388,71857560,17
8373,368,62523889,21
6427,224,80288015,3
2852,556,72852362,29
2076,581,91935217,10
2447,386,43430481,30
4565,494,68993870,17
4746,301,55769024,1
9080,499,63536643,16
3971,377,70894398,7
769,333,20033897,19
1689,87,97410648,28
5289,675,12092074,11
8275,165,84401749,28
8834,465,96163472,21
2109,379,29449101,12
3849,220,46582178,7
4899,92,71632459,2
5340,28,18113013,27
3723,607,30616399,9
8340,57,32494520,15
577,654,36141413,6
9421,259,32009762,3
4918,57,37261731,7
6188,288,11261342,18
3865,556,93938835,13
2655,384,47750850,17
8064,54,64149534,4
4895,31,10989974,8
7965,528,85567513,24
1023,253,26284456,5
2199,293,48614320,23
8386,147,60118307,18
6621,103,92984005,28
7556,476,97594883,13
929,348,66151479,11
1264,114,66907760,3
4021,614,48903129,24
6704,436,59829329,23
3148,457,35363387,14
7843,480,66870935,7
9006,127,80775140,7
7959,98,46365721,9
7177,243,90876306,22
2965,95,93966848,16
2094,649,78163391,20
7423,368,32491228,12
1686,553,69568560,19
211,531,93844806,24
6886,104,67164367,20
7925,7,33413867,10
629,213,87259756,22
2955,605,34586339,10
8054,545,85140267,7
9577,373,51165955,28
3784,590,13234438,4
8514,661,50994771,8
2291,393,46114812,21
5872,204,23857774,14
1565,618,20980432,26
5678,14,77586901,19
4885,426,46490622,7
9132,537,25876198,3
2387,697,79102777,10
1057,168,36490775,8
64,402,57032352,9
5288,393,27907118,9
5179,188,27283386,5
4358,483,47389468,7
6762,604,89327399,30
5456,686,38241209,2
4996,354,41565419,7
7885,546,34100462,10
5763,344,10033718,27
8073,38,46755519,8
8729,89,71727603,17
9707,397,80729482,18
8402,21,49517319,20
3142,644,12971509,30
2704,81,54490269,12
5787,622,59738410,11
4541,370,44603875,19
8368,561,93963403,21
8923,124,43078197,17
6230,316,95597361,8
7598,635,30023466,23
132,347,38109012,17
7288,140,27783514,4
5451,103,79430501,16
6852,711,78045313,1
4841,591,71810333,19
8119,487,92291555,27
9561,703,88083171,19
4111,395,10063164,19
9579,569,56548394,25
5750,63,18681607,19
1609,709,43757079,29
8280,483,36599448,27
3353,370,10479284,13
348,516,87859314,8
1637,26,15418914,23
2271,653,73997917,24
8452,394,73488751,27
1701,20,15547047,18
1162,359,30884277,3
1090,39,31189518,8
7951,456,14393258,30
3575,149,21902571,22
8662,517,38898562,12
7700,27,14487670,18
2507,65,38481088,20
6815,575,62174931,7
7678,377,79808463,30
4858,174,79966313,22
6241,702,59670845,16
5134,5,67906341,6
9986,21,87649752,1
5398,517,32664556,19
5612,582,45002381,7
1392,613,53721420,14
3495,627,15864923,27
5431,219,52437462,21
515,211,98948251,5
825,59,36807608,1
1823,125,44348345,20
4283,319,13605179,22
6581,345,89328004,24
5229,633,26157817,1
9991,666,31627540,16
7925,616,84331686,10
4437,703,14518091,21
5935,692,27245366,3
4657,475,58949660,9
9773,589,90114426,26
708,579,26817792,15
8558,553,78981647,11
1234,698,23055257,9
5068,353,12283320,4
2801,566,66425038,30
8526,247,27094329,24
7023,53,37815128,4
3224,92,11445390,7
9649,492,33282203,21
6512,187,11794856,13
205,515,55267433,14
8031,676,91194446,6
8298,241,87020875,6
5070,355,14242525,25
9878,614,15818983,24
9290,198,47054093,27
1863,118,46723008,9
7243,463,71618076,22
1956,352,35226896,12
3287,75,77277457,11
5779,293,27229048,29
6284,660,97177257,15
7360,76,45500459,5
8663,679,66889042,6
5482,432,53501208,18
8794,461,96567048,28
4088,438,87067703,27
6301,301,43735755,6
2533,457,69556066,30
2224,327,36833275,25
6971,678,71961303,20
4264,356,71132618,5
5360,610,90608500,5
3176,33,93671091,29
7146,198,66563379,16
2821,673,21287655,15
2479,393,19189043,5
808,669,20009785,28
7982,538,87264504,18
3582,384,15030723,21
2576,694,96313706,26
3355,431,11284905,15
4891,125,14717916,19
2920,662,41632198,26
2229,390,67603759,6
1644,300,50856440,15
1195,201,71281600,29
451,435,22835041,18
51,558,58810920,3
5739,348,23975470,11
9351,156,34101419,16
7675,331,30665406,21
8160,524,43078753,16
2626,362,55879340,25
7004,580,65262895,20
4531,380,60776449,25
5658,6,47956993,4
1335,327,41617129,23
7932,255,25243496,26
1924,202,95106602,13
7878,377,94154813,2
5772,257,90583057,12
994,414,18475409,21
3707,108,16993453,30
5957,294,72484898,28
4609,22,82314931,22
6515,476,96163472,6
414,528,83111829,10
3485,90,98392745,13
1761,533,21788870,7
5581,74,43914549,13
1554,500,97508704,25
2717,60,66971704,21
250,345,38292602,5
9832,658,69570074,14
518,257,69210068,11
218,301,79962353,9
1588,53,52004814,19
9684,493,92360451,15
6507,316,79981380,3
9515,248,70062158,15
6544,379,29219477,7
1320,387,37754035,13
3324,255,61418795,9
57,202,45680919,16
3372,702,20364972,26
5696,130,45324098,3
9180,285,81144664,10
4030,266,42565806,5
9602,170,85391429,17
1335,451,50717473,30
6207,329,11511087,16
5936,162,70754328,18
1688,478,89436572,28
7819,308,85787361,17
7969,233,80757525,23
3631,258,65811457,11
1170,589,49987383,21
6103,666,42306109,1
5359,601,81614425,2
7657,253,58691345,7
5618,432,41862520,4
7945,676,54716486,30
8386,129,99196771,10
1634,695,51221206,8
9283,455,82490860,10
8179,642,49908192,21
4104,203,58489121,17
7822,352,17777127,1
1438,690,99732248,5
451,629,30000440,28
5281,116,87990955,14
4423,583,89590232,21
1193,451,86981864,23
3272,610,93366462,29
6119,683,89359882,15
9127,330,99415634,16
4068,181,40429554,29
6169,172,45612772,17
8418,35,16906511,6
8311,554,72756128,12
9671,21,35952114,13
458,665,93818047,7
119,320,32998112,20
9382,19,63315063,21
1353,92,48524197,20
8786,457,97558574,2
1666,306,96249029,3
9249,566,12518043,23
9085,108,82142616,12
2747,687,80444445,26
2246,560,82523239,30
3212,435,13394788,28
4943,298,85301779,8
9313,41,14673932,26
6777,572,85919823,17
9348,515,61350359,17
4758,20,29508426,7
7991,473,32681659,23
1274,498,89531716,18
6196,319,28943669,25
6831,58,44079194,29
7203,359,81704329,13
9785,638,64755388,24
4802,176,91241246,21
5105,114,86316865,24
8349,104,88707394,27
243,623,52308063,20
4660,118,83833980,22
7258,704,44309359,3
219,221,81569730,16
2576,68,36799687,9
2297,408,29410962,5
8957,593,13486254,14
9329,10,82528651,20
8660,562,87516876,28
4539,378,81843531,18
7853,161,38038859,23
7084,394,22032608,17
3114,184,33407195,7
368,31,25859365,26
7274,358,57343998,17
8410,268,43396405,27
5288,62,65284732,30
9437,391,46390564,27
1122,390,28554746,11
2175,561,47605741,6
7099,37,97780424,28
4259,419,78244214,24
2870,95,59095783,9
247,336,57062845,5
6953,232,20344566,4
542,684,12136172,12
2715,303,32225431,19
3775,404,81120057,4
5844,215,36141413,12
4163,125,10546632,22
7335,26,63858190,25
4611,156,71105350,21
5344,153,98551551,4
6599,675,77574329,2
1125,539,13884067,18
294,180,59276071,19
6182,448,49051236,7
5648,343,32335811,14
2036,502,65941545,7
6429,459,44237574,23
2580,165,20980432,30
1733,261,20543546,20
4346,210,76056882,22
9714,180,40520332,21
1102,85,56927817,4
1545,448,79518704,28
9825,552,86968175,23
1252,525,48710464,12
2713,24,25553340,21
9568,420,76110252,22
7335,301,78178650,12
6932,12,71447392,10
4006,139,50103681,14
538,308,95938276,25
961,694,88268990,28
3479,522,33526776,11
6127,586,48384383,19
2240,9,73277662,17
5716,393,52004814,13
8876,184,25767938,5
6838,644,42817251,8
7810,416,61509030,12
6675,330,42613989,9
2250,101,18522467,5
813,503,21671941,26
9527,505,68110959,4
5580,556,97674447,11
1711,353,92309154,9
6876,560,69502059,22
63,208,43328853,19
7713,79,45698669,11
4057,505,14832824,28
1369,211,75658381,27
815,489,57814960,7
5622,635,71952379,29
6756,101,60001905,12
6702,287,77260622,26
9304,573,89719118,8
460,230,69054539,5
4807,680,26080588,1
8913,308,97164508,29
2965,178,15797680,1
1530,371,24371339,30
743,338,66164501,1
678,661,32579426,23
9256,486,77106503,7
3212,304,62592467,28
3768,621,59566418,18
5881,595,20737491,25
6554,250,36388513,18
1422,595,66309124,1
4460,301,80610252,19
8802,629,78789802,6
5239,323,15168453,6
5296,677,13901176,4
7249,420,47830805,28
6271,359,93688076,5
903,241,62229584,6
3713,52,57845723,23
3763,151,47605741,23
8854,663,49210459,2
2493,566,76056882,20
274,707,57959277,29
3533,365,18974471,30
1359,572,58901610,27
5328,523,75572245,22
7936,316,66372171,16
1728,217,52199127,9
992,261,17967674,6
3972,673,83620945,5
8914,607,51568567,16
7931,576,70601505,23
213,233,54993237,26
8569,448,83093405,16
7129,34,46075893,2
9617,104,90868877,10
8734,116,65005252,16
2602,155,12139272,6
9563,93,49727509,21
2289,19,76668802,1
923,313,48979032,1
8809,634,91452344,28
5094,542,43547857,27
4027,361,39271668,17
6782,152,79808463,20
3597,688,71222265,3
8322,231,45727504,17
5473,513,39441300,16
7888,518,18761316,6
8716,357,27776469,1
216,355,72304648,15
3010,293,90057584,29
1322,264,58177374,6
4952,664,68027375,7
4439,386,99877101,9
711,507,14696497,25
6539,223,35244721,11
6874,27,82840641,6
5825,119,70739867,7
9439,448,88075775,22
3145,519,43269476,18
2328,47,57032352,9
9672,286,41877795,1
5414,217,22602329,28
2863,563,93490033,7
4374,143,37919171,8
4401,45,45612772,12
1790,122,68840608,1
7872,195,69674738,18
4977,630,37188010,17
9666,301,77946614,10
117,563,99539775,26
1732,61,12405056,1
9592,335,58438040,19
8011,103,21713016,25
5564,625,88560545,5
3874,495,54868320,1
2849,60,91579852,30
1906,535,22330970,9
3073,97,86557835,16
4150,139,14945196,1
1780,198,14451952,21
5109,550,53701745,5
6371,677,11435999,24
7108,243,52012952,28
8727,294,15638544,16
9510,264,46041685,29
6421,191,20766564,13
8762,197,17166695,25
6482,64,95456582,1
1319,132,90776341,15
4694,432,61164959,21
486,529,88793814,13
4796,145,41991351,4
1191,703,61188784,15
6943,500,58674235,24
4003,525,57343998,9
2273,389,22795225,25
1431,26,82806864,2
5683,655,63317344,19
2104,199,16133795,5
108,523,37463734,1
330,211,26135561,11
9639,664,42799994,21
3320,452,93373648,17
1385,507,80526406,15
4590,239,27345281,12
7222,579,38264333,22
9761,501,86421174,15
9368,593,54996251,22
485,604,94665147,25
3717,295,36529091,12
2136,510,23520813,20
6022,45,92702112,23
8873,375,63603547,18
1019,103,24330138,16
929,6,24596032,18
2206,137,84423736,10
4408,204,90526287,29
731,460,40447358,5
7393,360,51805387,15
462,60,89481847,18
8374,179,46393571,4
6602,662,34007245,4
6930,546,25475983,30
2778,32,14696497,28
8266,42,87025218,29
4233,97,34335657,20
862,290,94825636,22
2349,418,24329991,7
706,645,39308989,20
3104,269,30911026,30
5782,553,67076372,28
394,579,37012233,13
5195,567,47215374,22
8273,588,70058212,21
930,337,45750418,11
7098,125,72217894,17
1080,523,17405529,19
384,437,92993946,2
76,265,12211071,2
5042,560,63210868,22
3971,24,99657228,6
8123,458,83999426,13
3872,386,23322666,29
7070,564,37047020,28
9044,117,41229706,30
3389,346,92069818,27
1653,130,90114426,11
796,194,25313554,5
6258,4,86596972,21
7844,50,14923175,8
7894,157,15741469,14
438,6,77011752,13
5943,374,50276933,7
6903,537,61880219,10
2545,666,98029539,27
1330,331,73937331,19
4081,488,72484898,26
2826,598,63138507,2
2144,16,92416422,15
493,529,45067290,20
4206,18,67802049,3
324,504,84489208,29
6700,401,82528651,27
7011,95,37402757,19
9680,650,55278355,23
7409,298,28341548,23
2301,523,15909641,27
311,622,30430926,21
4071,81,81099176,24
9027,37,14994476,17
8154,342,54222414,28
5954,388,99172267,12
7749,55,67795349,20
2724,268,95423873,27
9176,443,26395375,11
8467,170,91194446,21
5599,67,14393258,9
2913,454,54047747,28
1772,95,49000524,18
2756,257,93752217,3
8067,527,32035191,23
9149,28,88604436,13
2462,139,34100462,24
9733,196,99415634,9
9429,110,67128245,19
8459,538,76451255,9
1563,584,13662318,13
2943,495,20276648,1
6881,632,79761911,25
2560,264,28183378,17
8018,108,30188724,12
6794,192,82999690,28
5252,264,74624816,20
3198,218,80740701,5
9208,446,16262884,4
6472,78,71829989,20
1023,124,76693654,13
5834,437,71523805,9
7075,659,85244392,10
6507,394,16173398,27
2358,541,53757886,14
6851,55,55844472,12
4335,450,55150178,14
2764,654,93932521,30
7249,310,73419974,9
5913,308,34217408,8
4598,565,35761070,7
3871,638,14393258,26
5283,130,80856165,18
4028,350,94678363,10
1377,252,51993479,21
5717,163,50371181,16
7113,319,87667011,26
3391,118,52553191,7
5642,692,75076518,22
9251,365,39104259,26
4913,318,88768110,25
4101,95,58003672,22
8199,391,65261825,6
1837,579,81225128,24
6797,381,46582937,29
7206,394,34697728,25
7962,376,50611312,14
7596,138,61845992,22
5898,254,48723318,8
4911,64,99252292,15
1343,413,73120141,1
3362,226,29980350,19
2507,429,47054093,6
9611,259,97410648,20
2060,280,14762545,28
7808,446,67838012,19
7670,144,50106916,14
1515,52,36796742,10
2388,273,64977508,12
454,697,59302397,5
375,690,96517717,21
8822,680,79724333,14
103,430,96841838,24
9857,568,41361476,28
3845,647,60983271,30
6976,22,27492570,13
9752,644,58403456,22
6299,606,86904270,16
2847,127,43633000,22
73,652,35532383,21
2193,608,87449577,22
8092,360,59674862,30
988,519,92984005,24
5944,331,16240732,14
9480,269,77088698,14
4716,604,66318465,28
4694,196,80759765,18
552,487,51178196,30
4248,709,14472377,18
785,254,42960346,18
2176,181,43353210,1
8741,42,32844680,28
5287,654,47229659,11
8338,460,16997920,8
8994,376,76550579,24
6950,14,71098139,14
4481,320,27071127,14
3912,49,98408705,4
9975,663,83775318,2
37,237,76883516,5
3301,640,61193507,29
4334,280,84708693,23
4712,691,78297641,23
6946,29,38123728,14
9880,263,82531246,21
6046,222,37923669,2
318,248,92147109,3
513,647,92194989,18
9162,526,77872964,28
3066,40,58791231,17
5013,657,61314434,6
3820,160,21379938,18
5598,507,38545431,7
1012,329,48832305,28
7171,67,40929192,8
1113,613,80330244,18
4212,218,27279343,26
6475,450,86173880,19
8990,241,40801072,2
2564,171,92597404,28
5102,609,20384442,26
1471,666,32152339,16
2549,502,49165242,26
1571,612,54332326,19
2132,132,24999029,9
7776,650,35940338,21
7272,480,18046884,29
2457,117,73735416,15
8096,312,23300462,28
198,537,67115267,23
7713,115,78616657,23
3915,605,33264401,4
5146,118,33796050,4
1041,259,76085273,28
1514,220,56599584,13
5395,461,10818484,7
7432,40,15269418,21
3233,711,67023668,20
4192,259,54792608,3
1094,704,84708218,8
7958,294,37377957,5
9224,428,79175932,27
2555,588,12849966,6
9312,368,39782438,10
9616,352,36105487,15
5725,665,10300101,26
1359,701,99512791,28
603,362,60838443,29
225,169,49094592,5
1030,251,53018031,11
1735,402,59627335,15
3370,74,62492863,30
5894,536,85831958,27
8689,250,93078601,28
3098,256,35410098,18
7175,591,55296908,17
5747,106,74814530,20
1060,42,61418795,2
3077,669,74228224,17
3211,196,92597404,1
8844,647,94326450,25
6729,698,63123186,24
6472,233,13325839,15
5289,237,95861247,16
9326,550,31043232,6
1792,685,58038337,19
7848,462,81112582,27
6917,448,56795690,20
8215,554,29417834,17
3502,212,63350688,6
290,444,54650276,8
624,8,75109930,8
4571,311,57483158,7
7731,518,17166695,27
5538,436,22613722,23
8552,626,68426648,24
9913,103,32985482,11
8359,587,50673678,10
6039,661,72564005,11
1527,490,48169337,23
905,401,51743797,10
1041,176,15008728,1
140,585,80330244,21
3401,236,33713733,17
3103,233,45745866,26
9486,330,64887865,20
9501,690,70456228,21
7408,232,90745371,16
5818,261,41095386,29
2746,335,13951617,12
8906,179,56749618,16
7085,291,39349934,16
1105,308,18477558,29
293,7,60964938,12
3105,583,72650257,30
7616,256,72796744,10
1853,394,11863321,15
3388,695,47956993,14
2610,424,21017129,3
9845,521,51936274,15
409,110,46748515,26
8003,115,76891683,22
6121,323,93156271,24
9557,232,19569454,6
3112,83,63080518,6
239,656,22746364,25
7019,341,24509551,9
3556,200,55026281,27
6947,675,60118307,17
1640,541,71105350,11
3649,390,94008920,15
7447,323,17830368,7
1730,21,15371352,19
7353,194,82095762,21
2003,371,83111829,4
9172,526,98442809,8
3384,441,38935518,16
6803,693,35744744,11
6365,390,80759765,3
6790,182,56538134,6
79,692,12315005,15
5997,708,90330467,16
9719,635,71565052,27
1627,596,76386763,5
2188,241,46430880,29
3180,709,72058808,19
8153,627,52625207,20
8640,694,26483635,18
9577,33,73807874,21
7838,481,26972164,27
9906,263,84457126,28
1565,575,13368016,9
7779,608,18738109,29
5876,43,23402952,18
2055,693,41223462,2
9997,555,21763612,1
7167,627,12749916,1
6169,470,68020023,10
8113,113,44015689,11
9091,112,57861353,16
3817,390,96517717,13
9396,97,86812759,29
7902,639,27105435,14
4142,54,98306528,12
8035,569,16445550,1
7146,76,26483635,29
9863,191,77781596,25
8980,666,27071127,20
4541,28,37543616,29
7139,247,50114102,8
2484,150,55267433,10
7004,649,27574849,6
9674,245,71536008,25
2456,493,44958134,4
452,594,47884908,16
777,130,15968735,28
6368,638,76714057,19
8319,400,37142065,26
7344,415,68586187,24
6538,264,61072766,11
3046,481,86285334,18
2836,40,81314170,17
