household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC
6757,63869783,165,874469,5,31.65,466,4.05,2005,93,0.14,0.75
7947,90183487,531,605327,1,42.47,106,1.6,1289,42,1.7,0.75
9318,99526851,635,710980,8,29.12,138,3.48,1335,53,1.96,0.4
985,58522177,374,639631,2,30.44,252,0.26,2072,37,1.99,0.51
5207,25494813,652,730046,5,108.15,436,1.89,1514,50,0.68,0.69
4230,79943269,28,403543,3,19.41,106,2.84,1854,23,1.91,0.73
2154,80785930,73,694447,4,18.28,136,2.4,605,67,0.01,0.75
4564,85794956,612,600227,4,30.76,194,4.42,1385,91,0.52,0.97
29,32266323,421,667245,6,83.4,132,4.42,1280,82,0.54,0.65
8342,23382989,356,371698,2,44.54,373,0.05,1276,25,1.42,0.2
5102,62510371,404,834248,1,6.9,73,4.11,1199,29,0.48,0.27
7922,90178815,490,817306,9,270.27,238,1.98,2139,96,1.92,0.57
1194,85312811,642,193108,6,284.28,243,2.26,2189,54,1.02,0.37
4686,24305992,633,523250,8,270.96,173,1.89,1600,90,0.82,0.19
7591,33973761,128,197910,5,99.9,176,3.86,1708,85,1.44,0.41
3022,78083140,133,213512,3,106.77,458,0.99,2116,6,1.05,0.91
1855,27599718,210,594321,1,14.32,69,0.13,1813,22,0.67,0.46
454,29790380,683,940743,1,41.57,341,2.26,1843,27,1.03,0.71
8409,32843411,161,431405,9,396.72,242,2.3,1393,60,1.45,0.34
6686,73967412,437,972618,2,89.98,456,0.73,1323,80,0.94,0.38
5626,55171695,573,260627,5,61.4,179,4.61,879,15,0.75,0.63
8722,37778869,263,464489,2,26.04,460,3.8,1159,58,1.81,0.06
1918,89428502,226,181966,7,248.78,329,4.72,978,39,1.91,0.4
8759,98461592,349,496557,8,389.36,434,3.53,828,33,0.4,0.94
7573,91214572,6,947965,2,68.74,221,0.64,994,77,0.92,0.4
153,80562617,18,103496,2,1.2,288,1.15,1451,81,1.84,0.13
9939,80611098,198,387547,3,83.13,230,0.81,1310,82,0.7,0.03
2079,13860197,283,817178,4,173.44,430,3.32,1629,12,0.39,0.83
4991,15791829,78,275195,6,20.82,147,3.73,2150,49,1.26,0.83
7625,57553703,257,619766,8,336.96,248,1.65,1282,39,1.71,0.81
8195,57412721,327,108669,2,98.82,3,2.64,1140,61,0.05,0.11
8100,53043798,573,490422,8,68.48,362,4.33,1026,82,0.81,0.8
6471,78315070,172,175872,2,13.3,262,1.85,2058,1,0.75,0.36
7584,79943269,155,867818,3,86.46,285,1.19,1047,75,1.79,0.35
383,35776845,443,825250,3,135.66,34,0.05,1266,42,1.96,0.82
2459,84611402,244,687215,5,12.0,322,2.83,717,60,1.98,0.17
2270,30531214,246,607971,5,15.75,348,2.88,711,98,0.98,0.81
4696,91343532,127,525731,7,186.41,14,1.77,723,77,0.9,0.54
9272,72641494,223,782869,9,342.99,311,1.5,736,21,1.79,0.98
2330,75926987,33,470638,6,63.24,337,2.45,1804,40,1.44,0.97
5572,77402466,692,691894,4,36.72,334,0.59,1161,22,1.13,0.07
3472,13061630,625,998746,2,34.22,18,4.39,2036,46,0.03,0.3
5637,60377762,630,872032,4,20.8,133,3.11,744,49,1.54,0.74
308,41828287,444,328510,3,130.68,237,4.79,1890,35,0.96,0.58
1613,60948564,67,417441,2,48.24,193,4.22,983,12,0.03,0.93
4192,64145091,597,717991,2,55.88,179,0.31,994,49,0.67,0.61
9429,11918391,650,299471,2,51.14,424,3.97,1229,2,0.02,0.09
3125,67549156,643,427413,6,85.02,245,1.83,1572,35,1.07,0.46
6596,32927366,313,156476,6,156.48,210,2.84,876,92,0.61,0.83
2629,60577689,435,968288,1,43.97,222,4.61,1243,76,1.17,0.66
8717,59388131,412,230274,9,45.54,161,4.8,1786,86,1.58,0.21
3052,86043750,525,546103,8,130.48,126,2.73,613,13,1.41,0.28
3828,44701320,695,487288,9,320.94,11,0.13,724,61,0.42,0.42
8767,79785709,464,702644,8,347.2,188,0.43,803,18,1.54,0.05
8644,31578853,367,608790,9,197.1,17,4.58,1721,80,1.74,0.81
4665,58851120,312,329423,1,19.29,75,0.96,1988,82,1.71,0.03
4228,51089838,307,473139,4,159.6,475,4.42,1610,12,0.85,0.45
3795,36026875,391,192342,10,395.8,198,0.07,1820,78,0.74,0.5
4012,14051976,266,999840,1,19.61,425,2.86,2104,69,0.85,0.53
391,33964494,581,664975,7,233.52,424,2.29,768,7,1.62,0.92
3591,12813839,542,173770,3,125.13,486,3.6,809,7,0.51,0.3
6634,18980810,300,242816,3,104.64,299,1.58,1907,64,1.85,0.2
1667,68039516,116,698937,9,276.66,404,3.37,1438,9,1.45,0.92
1436,28116268,686,541885,2,56.76,171,0.35,670,46,1.79,0.39
3193,97149532,456,169191,6,255.06,486,2.97,723,21,0.6,0.88
1851,14881479,703,149443,9,255.42,84,2.78,2144,92,0.57,0.41
379,18264168,250,464266,2,31.76,34,0.76,925,75,1.67,0.36
624,82671397,20,888037,9,317.7,496,3.91,2154,54,1.6,0.64
3674,58466660,376,426032,3,105.84,115,0.15,1540,39,1.43,0.01
996,45389672,630,625510,3,126.84,315,0.19,739,26,1.5,0.97
1122,85312811,340,700934,3,14.25,63,3.2,2033,97,1.85,0.82
2907,53021457,575,679649,6,192.3,153,4.03,1138,87,0.58,0.67
5203,10525468,139,550994,2,89.36,30,1.67,1242,91,0.02,0.69
6081,17639232,633,116619,10,80.6,255,1.31,1798,81,0.6,0.02
965,35634922,220,764573,3,7.38,116,2.35,813,28,0.97,0.43
8481,46981027,532,940751,5,170.95,12,1.41,1492,49,0.74,0.02
6425,13032953,625,384728,6,109.56,20,4.03,1680,35,1.55,0.16
7049,94390990,469,461767,2,29.64,131,4.35,1380,86,0.25,0.06
5937,94443387,649,574705,1,27.71,406,4.94,727,61,0.39,0.22
7676,85204046,98,589940,5,11.8,83,0.41,1779,64,0.8,0.92
75,48347261,169,322461,4,182.4,46,2.04,1087,77,0.5,0.57
8813,64979922,541,413012,9,386.91,90,2.62,2058,100,0.99,0.5
838,31174990,480,718654,9,222.57,461,1.95,1470,89,1.6,0.09
9080,68660745,252,732513,10,475.7,426,0.82,702,55,1.14,0.54
7698,43967185,367,731326,10,317.3,316,0.45,2004,33,0.84,0.6
5827,72421030,629,481671,10,283.9,387,2.37,625,32,1.46,0.17
1825,25024232,173,544944,3,91.83,220,2.05,1347,27,1.1,0.03
4399,52856963,387,497473,8,265.12,166,1.46,1426,10,0.69,0.59
524,88101893,197,164533,6,75.12,303,2.69,2118,72,0.71,0.66
8342,61125943,471,109787,6,105.66,388,2.2,2060,33,0.3,0.41
2647,99259771,563,347710,9,436.86,406,0.16,645,62,1.45,0.67
4885,94655868,571,915155,4,93.96,200,3.64,2083,5,1.43,0.29
252,79807242,205,200474,5,146.7,314,3.36,1463,2,0.77,0.04
9566,95872879,356,358554,10,186.1,134,0.45,1171,22,1.65,0.94
7915,60929031,247,673959,8,256.48,403,1.31,1640,26,1.81,0.23
3110,66472424,496,444080,1,39.3,335,1.75,1081,95,0.79,0.68
7505,34231628,622,817098,10,48.9,377,3.0,1275,90,1.06,1.0
7672,58548630,249,717862,9,54.09,308,3.87,1855,69,0.27,0.49
5844,62213228,495,624325,2,65.12,190,3.48,1234,41,0.97,0.42
4627,11981647,338,888825,10,375.5,418,1.45,1449,16,1.97,0.69
8764,28526372,398,478246,5,146.95,357,0.61,1854,89,1.19,0.02
8237,66152847,406,336398,8,121.12,206,2.73,1838,61,1.34,0.12
5581,88605450,97,252657,3,143.46,59,4.02,1869,35,0.78,0.11
3800,44322256,663,142284,4,161.56,236,3.06,1073,57,1.74,0.41
3000,60058364,304,471551,9,418.68,19,1.96,1378,39,0.37,0.76
9184,58466660,259,975481,10,431.6,67,0.26,693,7,1.66,0.63
4067,91412794,78,266824,6,159.12,229,2.65,1414,71,0.74,0.02
7805,80884611,76,511101,10,12.7,377,0.76,628,4,1.17,0.98
9228,28758983,625,920916,4,89.56,145,3.42,1041,31,0.23,0.38
2778,78071271,208,113929,6,287.88,425,1.64,1486,12,1.72,0.79
5723,98935031,696,134116,9,186.75,489,2.54,1679,63,0.87,0.9
34,20933574,17,756063,4,129.08,101,0.75,1057,20,0.97,0.24
7589,34506504,300,944796,8,219.68,418,2.85,1312,42,0.86,0.4
8644,55096903,385,261293,9,52.29,215,3.16,1127,53,1.33,0.03
6255,43769112,663,124224,6,192.96,374,3.35,1287,88,1.08,0.69
7378,74276977,407,221776,3,135.42,264,4.01,757,15,1.12,0.95
4065,35032642,531,354035,10,51.7,133,1.81,2150,55,0.41,0.69
7119,34441558,144,667872,2,35.04,458,2.61,1846,2,0.01,0.63
8304,42228017,57,475585,6,279.18,372,3.45,870,55,0.95,0.81
797,59432103,447,860221,8,126.64,31,4.48,963,71,0.55,0.68
3837,35165110,584,327283,7,130.55,298,1.39,1079,32,1.34,0.24
8707,96467632,556,783883,5,34.85,244,4.09,1546,12,0.09,0.64
7358,31401443,526,370676,5,79.8,116,0.06,1679,99,0.28,0.19
613,82227046,64,420906,6,234.48,198,4.81,1805,83,0.86,0.32
4969,93499980,545,759051,7,83.58,174,1.54,1668,38,1.47,0.86
4409,25539106,710,851496,4,196.72,447,3.57,1544,65,0.82,0.52
4313,41463348,432,185773,5,165.9,129,3.68,1381,15,1.71,0.07
3342,50435927,531,578826,8,161.12,93,2.56,1921,1,1.41,0.93
4854,46882996,541,303715,4,131.24,450,0.56,1795,9,0.81,0.38
9529,92843703,533,334078,1,2.46,145,3.57,1905,5,0.05,0.87
582,76352076,494,245982,4,158.8,382,4.73,1738,41,0.51,0.96
508,33938012,33,519561,7,281.54,261,0.33,652,35,0.1,0.21
1997,33555499,384,454573,8,188.08,424,4.92,1705,76,0.27,0.21
313,83635955,432,982555,1,45.74,374,0.11,1042,47,0.32,0.5
2461,66933787,250,809262,8,127.76,475,1.9,1627,78,0.33,0.28
9110,20444878,634,944129,7,87.78,459,0.76,2161,67,0.45,0.04
6660,19397770,212,159706,9,24.93,486,1.45,668,60,0.8,0.55
9973,73115374,497,873014,2,43.44,269,3.36,1903,48,0.16,0.97
7690,18264168,227,451938,1,26.72,42,0.2,1100,69,0.44,0.78
6949,52745155,236,593269,3,47.61,293,2.33,1687,53,0.8,0.74
1223,44768499,257,234468,3,99.51,73,2.6,1237,94,0.93,0.73
874,73716204,3,250242,8,261.12,362,3.62,948,28,1.14,0.1
5960,81649351,612,996462,7,237.37,325,1.56,1654,38,0.11,0.48
5236,44428042,336,259803,9,162.0,344,3.93,1605,101,1.64,0.22
5191,37577779,531,937357,9,176.13,374,2.51,1453,58,0.49,0.45
1540,28975725,193,735905,2,68.88,412,3.97,1260,61,0.46,0.8
1663,60345896,510,500957,2,4.82,159,2.1,1905,75,1.24,0.83
281,69100088,358,854140,10,274.3,318,1.92,1001,35,0.18,0.39
5452,37482355,703,224279,6,158.82,210,1.81,1804,35,0.27,0.89
6209,89714954,711,192907,10,102.5,479,4.95,1308,15,1.7,0.96
4471,49494754,213,192703,6,130.56,262,2.11,1149,20,1.44,0.65
543,13009737,181,566588,10,50.3,443,1.22,1134,84,1.33,0.41
5595,62770068,294,829267,9,150.12,289,3.1,1849,28,1.18,0.11
6856,12964606,367,570723,10,286.3,264,1.23,1380,46,0.44,0.52
1876,49761966,436,563332,3,7.89,295,0.29,1992,35,0.81,0.25
1471,40996873,472,343979,3,10.92,405,4.52,666,84,0.57,0.37
7664,19162491,271,338990,3,146.22,142,0.34,1536,90,0.92,0.71
3570,34089749,195,859702,2,6.26,140,0.95,1542,77,1.17,0.08
293,68014602,333,673124,10,222.6,169,3.2,1786,69,1.49,0.44
5782,16887818,145,339203,10,328.0,365,3.85,2052,29,0.23,0.97
7221,45481094,178,525490,6,126.54,303,4.26,913,69,1.12,0.35
6501,73967412,197,275208,7,87.5,467,4.29,1380,97,1.06,0.18
7726,74254269,170,628467,4,124.48,465,1.52,685,47,0.44,0.1
3530,35890237,147,668583,4,99.04,155,2.99,1997,24,0.74,0.79
4271,69097319,559,868276,4,126.6,61,4.45,1932,84,0.72,0.37
1110,96713767,155,983579,9,368.1,338,0.06,2082,83,0.69,0.1
2962,63718097,175,401941,1,39.56,185,0.51,601,4,1.8,0.2
9840,65400859,169,143597,10,94.9,298,2.15,1732,8,0.31,0.15
2585,15001217,501,850560,8,148.64,228,2.65,1531,47,1.35,0.94
5518,31465891,436,641813,3,83.94,412,2.34,1784,8,1.85,0.53
7536,52143922,228,843058,5,36.1,450,0.08,1094,95,0.36,0.11
4946,83842639,174,848461,6,51.84,468,3.13,793,51,1.49,0.62
1041,52547538,94,110575,7,97.37,322,1.08,1145,93,0.28,0.56
1936,72105821,531,429815,5,85.25,66,1.58,1661,72,1.75,0.26
7037,52203828,662,227048,2,2.38,266,1.83,1625,74,1.91,0.17
5240,78282872,99,362672,9,369.72,135,2.11,1247,75,1.97,0.75
6880,67181349,158,951684,7,106.96,254,0.52,1984,23,0.43,0.82
8574,37293615,172,578512,1,45.1,198,0.18,674,11,1.83,0.06
3386,99797204,591,840063,3,72.45,148,2.8,2091,6,0.52,0.1
3177,53863543,116,665140,1,18.58,297,1.13,1064,59,0.82,0.34
9178,78216952,238,542129,3,101.61,458,1.76,1992,25,0.05,0.74
5557,97899625,95,111730,6,82.92,485,0.2,1864,74,1.27,0.54
197,77079179,344,588336,5,192.55,500,2.93,2022,58,1.94,0.12
9695,25589418,83,397150,1,13.02,234,1.8,1769,38,0.45,0.34
743,70479138,144,959120,4,19.28,8,3.7,2059,85,1.01,0.7
1848,14873035,128,387152,5,154.8,426,4.13,884,66,0.01,0.05
1184,73274639,54,926867,6,192.78,444,1.04,1086,5,1.06,0.49
217,90623390,55,205579,4,193.44,164,0.39,1289,5,1.09,0.45
9020,95235548,671,935823,6,86.82,192,4.14,767,74,1.3,0.17
9666,30990335,543,367212,5,220.95,480,3.86,1556,94,0.91,0.95
3597,24305992,388,991321,9,404.19,154,2.12,753,57,1.44,0.86
9338,57158278,667,151924,7,70.63,452,3.11,1167,91,1.62,0.6
6172,71170949,186,624325,7,242.34,387,3.45,1485,76,0.93,0.66
2512,93850000,604,304997,9,380.79,48,3.86,1736,23,0.45,0.92
1927,52048464,665,998543,6,191.64,348,0.52,1118,17,0.8,0.18
4631,45244175,651,990622,2,1.62,391,0.39,1419,13,0.08,0.49
8381,45322384,468,562888,2,47.7,120,0.27,1318,55,0.67,0.27
4771,35032642,634,211904,9,143.01,16,1.56,1907,89,1.69,0.13
5871,58284771,255,127568,2,19.78,133,0.18,1536,9,1.24,0.82
1183,27984991,198,588478,3,138.9,178,0.01,2012,97,0.89,0.79
6878,85535193,559,313950,10,372.8,149,3.86,1653,3,1.12,0.9
2119,37221942,433,281604,2,67.78,204,3.54,1786,95,1.54,0.69
1204,37307399,349,694447,5,111.85,469,4.55,1135,26,0.71,0.5
306,61665672,132,281604,5,56.2,344,4.39,702,95,0.82,0.89
1072,35836079,508,138920,10,386.0,219,3.96,1389,71,0.99,0.47
7886,93875726,360,925103,7,325.15,106,0.15,1283,53,0.96,0.05
2685,87550763,368,800063,7,78.12,247,0.06,1464,64,0.34,0.42
8320,60989545,275,797663,10,427.2,346,3.21,1587,82,0.25,0.59
8923,72256679,319,721683,6,297.6,17,4.02,707,24,0.61,0.6
9745,80302036,259,564209,5,159.0,324,0.03,1756,22,1.19,0.34
9938,27997506,678,294752,6,10.86,241,2.35,764,6,0.37,0.53
6527,92976042,601,790925,10,141.9,486,4.8,610,89,1.81,0.71
1252,81486688,535,671655,1,29.64,428,4.54,2030,84,0.55,0.35
7412,21288118,571,125966,8,320.72,378,0.83,1622,6,1.52,0.43
2746,97384167,434,775264,6,223.32,444,1.88,1299,16,0.11,0.83
238,76662680,310,333719,10,19.8,442,4.59,833,40,1.83,0.6
6200,29646570,502,847148,2,7.26,328,1.46,998,71,1.61,0.06
4194,47453621,655,931754,4,93.44,24,0.24,1681,17,1.74,0.81
9534,31954087,182,930183,1,32.68,291,1.96,1230,33,0.44,0.85
6744,42486392,372,709920,9,164.07,484,1.7,664,57,0.27,0.54
7935,76309782,379,339464,1,29.11,473,2.48,1606,78,0.77,0.25
8646,98079239,29,427413,7,30.45,343,2.67,1174,94,1.96,0.02
4506,95908323,24,247243,3,59.22,454,1.8,1541,88,1.99,0.06
4118,18948055,359,894938,5,30.9,173,0.88,1238,10,0.84,0.59
8139,31330342,173,672601,3,28.44,40,0.36,1514,3,0.01,0.05
8216,36537640,343,732157,3,45.03,231,3.82,1106,66,1.5,0.51
5720,90780707,672,577139,7,34.02,239,2.68,1249,90,0.13,0.26
7272,46051103,108,797294,8,340.96,110,0.79,884,36,1.42,0.27
9027,71617370,621,946925,3,36.63,161,1.71,2162,100,1.23,0.52
5783,59222093,678,808162,10,411.4,135,2.61,1437,16,1.33,0.91
7588,67659920,498,839520,1,9.48,343,2.97,1511,13,1.68,0.56
4132,65100067,341,490214,10,153.0,495,0.27,711,41,1.04,0.47
4009,49387965,643,240478,1,38.87,498,3.7,1840,82,1.22,0.61
8341,24361541,233,221776,9,197.19,332,2.72,790,23,1.24,0.29
6057,23853343,168,461298,7,16.38,477,1.61,948,33,0.65,0.51
8230,32018927,387,128514,7,221.13,451,2.83,778,99,0.17,0.79
2661,21423713,552,447249,10,441.5,372,4.17,715,63,1.96,0.76
7426,72476826,56,201706,6,136.56,71,1.22,1233,75,0.14,0.27
9199,66468112,220,317925,6,130.68,204,2.09,1802,49,0.64,0.44
5916,14845396,475,154297,1,15.9,193,4.47,1435,29,0.38,0.9
8133,91015405,584,183095,9,365.49,51,1.87,1490,74,0.42,0.87
4192,33130929,41,501998,3,31.47,415,1.62,1186,64,1.38,0.42
1307,82671397,541,525766,1,34.91,395,4.58,1256,73,1.56,0.22
8701,11063219,29,495370,1,3.27,188,0.93,1843,8,1.15,0.22
6949,81769045,527,358580,2,8.82,299,4.76,1109,42,0.97,0.84
2890,32163993,104,925757,8,292.8,289,4.67,1045,29,1.52,0.92
2748,21398754,643,472379,6,89.1,432,3.71,1854,78,0.91,0.38
873,64364296,702,789716,5,55.0,91,1.93,995,100,1.5,0.04
358,26903107,438,557393,10,237.1,282,3.42,725,29,1.99,0.07
2057,21136713,230,387434,1,37.08,292,4.74,1424,101,0.75,0.25
1362,40013135,541,712079,8,362.0,346,3.74,1569,1,0.78,0.71
8043,30728715,106,859639,4,40.56,121,3.08,1337,8,0.26,0.45
644,27056281,423,212231,7,327.18,267,3.49,2032,85,1.16,0.33
3853,19152991,344,606827,1,47.15,331,1.9,1853,4,0.3,0.11
2046,43028690,322,714173,3,5.07,230,4.06,1030,64,1.56,0.42
8045,29563429,137,160535,2,78.06,387,1.46,1875,75,1.43,0.82
8883,81304888,669,767425,5,89.7,427,0.75,2007,50,1.34,0.1
9672,77062389,493,749433,4,8.96,35,2.25,1371,89,1.53,0.8
9280,25478726,492,510941,6,43.98,219,2.88,2192,60,0.59,0.32
1422,30168410,3,220191,3,57.42,182,0.48,886,14,1.04,0.11
1860,68733654,184,544260,6,157.2,300,1.59,1278,84,1.07,0.84
2632,54824955,497,813866,9,81.36,367,4.16,1798,52,0.26,0.03
7552,92059914,471,854222,7,291.48,87,3.48,600,51,0.04,0.03
2286,66735802,189,326661,5,218.9,281,0.15,1509,89,0.37,0.02
4708,47392858,171,400815,8,108.8,426,0.61,2048,62,0.67,0.38
2850,48369490,489,790982,2,72.56,352,2.36,1695,51,0.5,0.48
1375,84355537,133,551840,9,384.57,15,4.08,1787,7,1.82,0.54
6736,90492628,229,455966,9,344.79,347,2.59,1135,79,0.22,0.86
4132,13061630,411,861195,8,302.4,51,1.74,1654,70,0.99,0.57
4605,10178881,558,275746,6,112.98,212,4.82,610,72,1.93,0.98
4005,16008022,294,216479,3,99.78,179,4.54,937,70,1.01,0.31
6023,45531289,254,721203,9,110.97,418,4.81,1604,93,1.3,0.24
3586,22800060,47,443249,4,60.2,97,3.04,1483,26,0.97,0.92
3276,89602179,357,673279,5,79.05,14,1.31,1500,12,0.17,0.02
8147,46554478,44,481416,8,106.4,74,0.01,2185,81,0.63,0.48
663,51523793,402,165854,4,59.36,494,3.43,894,41,0.58,0.07
5110,47616289,198,693486,4,119.84,377,2.66,700,68,1.01,0.68
5533,92134098,437,934966,10,340.7,198,4.51,1516,26,0.95,0.32
1347,40652932,90,138770,1,15.82,68,1.5,1366,78,1.02,0.06
7558,81567606,27,494099,2,82.58,25,0.63,1378,91,1.24,0.56
44,95378402,553,992602,8,379.44,227,3.78,1802,54,1.68,0.63
665,92578431,401,498329,8,212.8,279,0.39,1676,69,0.61,0.92
8868,69100088,700,206346,6,77.52,221,2.54,1996,40,1.36,0.04
8435,48818687,596,455364,1,36.76,324,0.87,1156,91,1.83,0.46
3657,91765096,166,549864,7,12.81,212,2.08,1007,81,0.15,0.92
9505,67659920,2,848531,8,204.8,32,1.02,1654,46,1.33,0.96
3886,55397877,42,420045,1,24.68,53,4.35,618,36,0.74,0.71
1639,76532664,247,127027,10,137.2,436,0.86,2086,75,0.93,0.99
8035,64220146,309,408153,9,71.82,8,2.35,1074,18,0.91,0.24
4284,90786785,472,341000,1,35.86,7,4.04,1466,86,0.57,0.45
1696,18753992,22,872597,1,33.64,36,0.42,1738,62,0.15,0.0
2503,92029054,228,311514,6,139.02,430,2.08,1073,99,0.79,0.15
4770,51473286,163,965833,4,72.08,210,1.78,2195,41,0.33,0.73
6132,80116395,468,378043,5,77.15,151,1.81,932,54,1.75,0.17
2069,63123760,182,534685,8,211.52,193,1.97,2092,5,1.94,0.42
7354,49266717,443,415402,7,137.9,184,1.49,1676,19,0.67,0.15
985,69514763,41,741726,3,45.18,308,3.2,2009,24,1.51,0.7
803,99229134,689,580783,4,119.52,419,2.37,2069,96,1.13,0.81
5100,29228828,501,893319,8,362.24,151,3.08,2168,26,0.44,0.36
2157,11169005,21,298770,7,332.15,390,3.25,872,63,0.38,0.78
4062,32068836,200,281813,1,26.78,336,3.87,623,46,1.71,0.7
9922,15117833,349,128377,9,42.48,436,3.89,652,68,1.36,0.6
8898,57650538,669,354990,1,45.79,239,0.01,746,42,1.81,0.51
9357,34804151,334,641170,8,310.56,259,4.34,642,69,0.54,0.58
6972,92578431,38,843400,2,86.16,398,1.25,1250,34,0.13,0.33
6362,13909501,129,643786,3,45.06,60,2.06,1511,29,0.35,0.27
5394,99694484,379,884107,3,145.5,466,2.51,1100,86,0.34,0.48
788,99019714,84,320006,10,338.5,103,2.14,1111,62,1.73,0.49
6537,79807242,223,302641,8,173.36,175,1.83,1208,56,1.78,0.11
2871,41517839,528,968798,8,64.88,348,0.83,1160,15,1.95,0.95
911,24413565,16,626398,9,314.01,248,2.18,1565,98,1.06,0.8
4878,60948564,522,861367,8,386.8,34,2.6,1408,53,0.33,0.27
2357,11256372,412,254196,10,438.1,286,2.42,1246,25,0.23,0.18
2442,93056623,134,278217,5,221.15,452,4.7,683,45,0.82,0.74
5544,29862593,267,112998,9,152.19,56,2.17,1229,89,1.92,0.97
1522,56444646,352,667243,8,144.32,302,4.52,1407,76,0.91,0.03
1982,42486392,388,359333,4,33.68,216,4.17,1383,41,0.19,0.92
6896,16230409,38,451117,7,325.64,342,1.25,1460,27,1.12,0.07
3155,55403756,694,275914,8,331.36,20,2.35,1560,78,1.19,0.21
5504,85819336,344,955553,9,317.34,381,4.02,2051,75,0.0,0.23
2286,24343677,561,976847,4,180.12,155,2.76,1778,72,0.98,0.76
9605,50231827,654,283463,3,102.3,308,3.71,1755,41,1.7,0.77
6468,26981044,539,311291,5,65.1,413,3.96,1951,54,1.7,0.86
1917,12704207,542,377296,4,67.2,319,1.84,1759,9,1.94,0.49
6741,18308323,214,680385,1,25.75,77,4.29,1591,1,0.81,0.23
9289,31465891,126,512858,9,108.09,440,1.04,2142,68,0.65,0.97
9424,99117168,302,656281,10,488.8,137,0.91,1655,46,0.91,0.16
3144,87286524,643,200844,1,33.19,378,0.65,1787,65,1.14,0.36
98,56799930,518,184735,5,174.5,64,4.51,1269,30,1.4,0.38
6246,56763932,6,287533,8,80.72,87,3.62,747,91,1.19,0.87
140,34858328,158,911630,1,21.56,360,4.76,705,82,0.55,0.29
5002,23012047,17,616247,10,183.0,188,1.55,999,64,0.33,0.63
356,21160267,122,276132,1,25.35,90,0.44,1781,4,1.32,0.81
8264,30093740,45,199226,4,81.52,186,3.45,2118,23,0.62,0.9
7198,74739711,141,258180,8,345.04,402,3.73,1851,31,0.03,0.75
8289,52511857,197,498893,5,178.25,331,3.65,1583,28,0.2,0.09
8355,59565549,220,504209,4,193.08,66,2.39,1415,32,1.84,0.47
5155,77980700,603,816947,1,15.89,460,0.89,1378,71,1.15,0.15
6878,27634408,374,507141,3,116.82,326,1.63,1896,56,0.16,0.17
8629,40902209,220,734012,2,25.0,339,0.62,1520,48,0.21,0.72
7406,76798500,623,467507,6,102.66,48,4.21,1559,9,1.25,0.4
3879,50185403,336,373134,2,11.34,370,3.32,1104,23,0.41,0.69
8276,40213385,210,513766,6,207.18,157,1.28,1847,78,0.65,0.5
4215,11149511,365,176282,5,206.95,41,1.92,879,3,1.31,0.12
4658,36726650,320,251101,6,159.96,477,2.54,1390,91,0.09,0.9
3343,57995665,197,931754,3,74.19,351,3.69,1365,10,0.6,0.98
9843,65460984,618,995878,8,139.76,286,4.56,1012,82,1.66,0.8
957,10286705,324,284846,8,345.36,267,3.54,798,9,1.94,0.98
9589,66063796,188,947487,5,187.65,132,0.26,785,86,1.36,0.1
7310,86950518,651,832384,4,37.44,255,3.65,1331,62,1.39,0.22
6330,71856251,389,435646,4,21.0,187,1.2,1381,15,1.77,0.65
262,79186592,635,674624,4,49.84,330,2.6,629,25,1.62,0.53
8487,95647269,591,584973,5,147.3,339,0.13,1921,41,0.66,0.94
7652,88425412,289,595705,4,82.4,486,3.42,1631,56,0.63,0.5
8462,22032170,549,957044,1,4.49,433,3.12,1011,93,1.35,0.24
2728,78717023,243,641133,10,108.0,163,4.67,1628,61,0.81,0.52
224,44195462,271,554465,3,147.27,430,1.66,1014,5,1.78,0.22
4246,84276046,102,161245,1,48.94,293,0.12,2063,96,0.58,0.39
2549,19991710,509,618172,6,50.28,60,2.11,999,59,0.73,0.65
122,74276543,614,264700,2,81.2,37,0.43,1163,4,0.69,0.52
1739,91177769,576,769999,5,24.25,498,4.82,730,49,1.9,0.06
1188,39383359,310,523702,10,367.6,335,4.55,1776,92,1.11,0.56
5688,78216952,399,982451,1,18.02,14,4.71,803,10,1.87,0.03
5697,53264309,521,421325,2,33.1,177,2.58,1675,89,0.37,0.5
3696,39383359,617,105947,5,174.05,215,3.67,1212,2,1.03,0.99
1397,60178114,676,565303,8,123.68,261,2.9,867,19,1.79,0.84
3806,97718328,621,903281,3,23.28,449,4.89,2114,90,0.34,0.33
4585,15463034,96,101283,2,92.92,271,0.9,1631,31,0.49,0.36
5054,59813256,632,487324,9,413.64,56,2.8,842,18,0.85,0.55
2706,45763784,112,331886,5,100.95,214,0.98,1755,13,1.86,0.52
3085,12199034,202,254583,5,98.9,274,2.76,2126,70,0.86,0.98
9914,77378216,424,324652,1,37.14,269,0.92,2118,54,0.41,0.15
7442,98753971,369,745060,5,215.95,150,2.11,1834,75,0.72,0.66
5187,14603999,14,616171,10,160.3,70,2.39,947,39,0.14,0.68
3995,61718728,241,992330,7,241.78,444,1.97,1090,100,1.44,0.32
9855,27020080,686,716329,7,14.77,367,0.64,1543,65,1.67,0.11
5174,45803592,341,730624,10,338.7,396,1.66,1050,40,0.53,0.96
1240,49393428,674,798417,2,97.44,321,4.67,603,66,0.43,0.65
7284,99092967,347,197775,5,135.25,114,4.51,686,18,0.89,0.84
